,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,118415,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA MONTESSORI WE WROCŁAWIU,Wrocław,ul. Sieradzka 5,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,263059,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA ""PARNAS""",Wrocław,ul. Tadeusza Zielińskiego 38,54,77,11,77,71,54,81,17,88,92,52,97,3,98,98,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,20877,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 40 IM. PROF. BOLESŁAWA IWASZKIEWICZA,Wrocław,ul. Sołtysowicka 34,51,67,15,67,62,51,65,26,68,52,48,82,23,93,100,,,,,,,,,,,2,,,,,2,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14098,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 20 IM. ORŁA BIAŁEGO,Wrocław,ul. Henryka Michała Kamieńskiego 24,77,60,18,64,69,77,51,26,48,24,80,73,26,82,96,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,20890,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 21 IM. MIESZKA I,Wrocław,ul. Osobowicka 127,22,65,17,71,53,22,61,28,60,40,23,74,28,85,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14888,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 39 IM. KSIĘDZA JANA TWARDOWSKIEGO,Wrocław,ul. Przedwiośnie 47,21,68,19,67,67,21,52,28,48,20,21,65,27,69,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,107293,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 44 IM. JANA III SOBIESKIEGO,Wrocław,ul. Wilanowska 31,68,63,16,63,80,68,55,27,56,76,70,76,25,86,95,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,12637,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 50,Wrocław,ul. Czeska 38,130,67,19,71,89,130,64,26,64,100,134,79,25,93,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,21504,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 53 IM. PROF. STEFANA BANACHA,Wrocław,ul. Strachocińska 155-157,51,64,15,67,78,51,54,25,56,24,47,82,22,93,96,,,,,,,,,,,5,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,12531,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 74 IM. PRYMASA TYSIĄCLECIA,Wrocław,ul. Kleczkowska 2,40,47,13,47,44,40,43,21,36,64,52,50,27,48,16,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14031,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 8 IM. JÓZEFA PIŁSUDSKIEGO,Wrocław,ul. Kowalska 105,20,64,16,67,78,20,41,27,32,20,21,63,32,78,16,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14978,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 83 IM. JANA KASPROWICZA,Wrocław,al. Tadeusza Boya-Żeleńskiego 32,67,69,15,73,73,67,63,26,68,88,70,84,22,95,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14805,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 98 IM. PIASTÓW WROCŁAWSKICH,Wrocław,ul. Sycowska 22a,60,63,15,64,64,60,48,26,46,20,62,72,25,76,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,20513,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 10 IM. BOLESŁAWA KRZYWOUSTEGO,Wrocław,ul. Inflancka 13,122,61,19,64,49,122,62,27,68,68,124,77,27,91,100,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,267916,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 IM. ROTMISTRZA WITOLDA PILECKIEGO,Wrocław,al. Aleksandra Brücknera 12,7,,,,,7,,,,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,81391,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 101,Wrocław,ul. Wołowska 9,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,13869,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 67 IM. KAWALERÓW ORDERU UŚMIECHU,Wrocław,pl. Muzealny 20,37,64,19,67,58,37,50,25,48,20,37,78,24,89,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,15028,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 18,Wrocław,ul. Poznańska 26,50,66,20,69,69,50,50,25,50,52,52,72,27,81,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,111187,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 97 IM. JANA BRZECHWY,Wrocław,ul. Prosta 16,56,55,20,56,53,56,44,24,40,28,63,64,28,69,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,262800,dla młodzieży,Nie,SZKOŁA PODSTAWOWA MISTRZOSTWA SPORTOWEGO JUNIOR WE WROCŁAWIU,Wrocław,ul. Słubicka 29-33,67,57,16,56,78,67,46,23,44,16,62,63,24,60,33,,,,,,,,,,,5,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,267810,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 29 IM. KONSTYTUCJI 3 MAJA,Wrocław,ul. ks. Wincentego Kraińskiego 1,23,69,18,73,73,23,69,26,76,88,21,85,17,96,98,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,55934,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA SIÓSTR SALEZJANEK IM. JANA PAWŁA II WE WROCŁAWIU,Wrocław,pl. Franciszkański 1-3,43,77,11,78,84,43,71,20,72,80,46,89,16,95,100,,,,,,,,,,,1,,,,,,,,,,1,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14557,dla młodzieży,Tak,SPORTOWA SZKOŁA PODSTAWOWA NR 46 IM. POLSKICH OLIMPIJCZYKÓW,Wrocław,ul. Ścinawska 21,54,61,19,64,60,54,49,27,48,12,55,74,28,84,100,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14568,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 63 IM. ANNY JASIŃSKIEJ,Wrocław,ul. Mennicza 21-23,48,74,15,77,67,48,68,25,72,96,50,92,12,96,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,13565,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 71,Wrocław,ul. Podwale 57,94,65,19,67,60,94,64,26,64,100,102,78,27,93,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,19518,dla młodzieży,Nie,LEONARDO DA VINCI NIEPUBLICZNA SZKOŁA PODSTAWOWA WE WROCŁAWIU,Wrocław,ul. Młodych Techników 58,12,79,10,81,87,12,80,20,82,100,13,94,6,96,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,61398,dla młodzieży,Nie,"SPOŁECZNA SZKOŁA PODSTAWOWA ""OPTIMUM""",Wrocław,ul. Rybacka 17,13,82,11,84,89,13,78,13,76,72,12,97,6,99,100,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,93188,nie dotyczy,Tak,OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA II ST. IM. KAROLA SZYMANOWSKIEGO WE WROCŁAWIU,Wrocław,ul. marsz. Józefa Piłsudskiego 25,46,71,15,69,58,46,70,20,76,76,42,89,12,95,96,,,,,,,,,,,4,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14849,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA ""ZDRÓJ""",Wrocław,ul. Fryderyka Pautscha 9,13,84,6,87,87,13,81,10,84,84,13,93,10,96,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14801,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 107 IM. PIOTRA WŁOSTOWICA,Wrocław,ul. Bolesława Prusa 64,49,56,17,60,64,48,50,25,44,40,51,61,31,69,91,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,20977,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 58 IM. WANDY RUTKIEWICZ,Wrocław,ul. Składowa 2-4,45,46,14,49,51,45,30,19,24,16,45,61,30,64,18,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,128977,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA SPECJALNA IM. MATKI TERESY POTOCKIEJ DLA DZIEWCZĄT NIEDOSTOSOWANYCH SPOŁECZNIE W MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM,Wrocław,pl. Grunwaldzki 3b,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,119517,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA ENTE,Wrocław,ul. Elizy Orzeszkowej 80a,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,13991,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MARII DĄBROWSKIEJ,Wrocław,ul. Nowowiejska 78,93,65,16,67,64,93,61,25,64,60,88,79,24,89,100,,,,,,,,,,,5,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14096,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 12 IM. MARII SKŁODOWSKIEJ-CURIE,Wrocław,ul. Zygmunta Janiszewskiego 14,40,63,18,64,53,40,62,25,68,76,39,76,26,91,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,56001,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 36 IM. BOHATERÓW WESTERPLATTE,Wrocław,ul. Fryderyka Chopina 9b,65,74,16,78,87,65,69,24,76,92,66,89,18,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,21894,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 45 IM. JANUSZA KUSOCIŃSKIEGO,Wrocław,ul. Rafała Krajewskiego 1,49,69,11,69,80,49,64,21,68,68,42,87,15,93,100,,,,,,,,,,,8,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,103964,nie dotyczy,Tak,OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I STOPNIA NR 2 IM. FRYDERYKA CHOPINA,Wrocław,ul. Rafała Krajewskiego 1,11,77,8,78,67,11,80,17,80,92,11,81,15,82,64,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14846,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 84 IM. RUCHU OBROŃCÓW POKOJU,Wrocław,ul. Łukasza Górnickiego 20,46,54,17,54,62,46,37,21,28,24,51,62,29,60,95,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14845,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA ""ISKRY""",Wrocław,ul. Fryderyka Pautscha 9,13,80,12,82,67,13,84,15,88,80,13,88,19,98,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14795,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 108 IM. JULIANA TUWIMA,Wrocław,ul. Bolesława Chrobrego 3,32,57,21,58,58,32,32,23,20,16,33,58,32,49,38,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14878,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 78 IM. MIKOŁAJA KOPERNIKA,Wrocław,ul. Jedności Narodowej 195,32,54,17,56,56,32,41,27,30,20,32,62,29,67,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,14838,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 91 IM. ORLĄT LWOWSKICH,Wrocław,ul. Stefanii Sempołowskiej 54,64,76,14,80,80,64,70,22,76,76,64,92,12,97,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,15596,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 93 IM. TRADYCJI ORŁA BIAŁEGO,Wrocław,ul. Juliana Ursyna Niemcewicza 29-31,29,44,17,44,44,29,31,21,28,16,29,53,32,36,29,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,106152,dla młodzieży,Nie,"SZKOŁA PODSTAWOWA ""PRIMUS""",Wrocław,al. Jana Matejki 16a,32,79,11,80,84,32,81,15,82,56,32,96,7,98,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,133160,dla młodzieży,Tak,SALEZJAŃSKA SZKOŁA PODSTAWOWA,Wrocław,ul. Świętokrzyska 45-55,46,71,18,73,73,46,58,24,60,64,46,75,26,88,96,1,,,,,,,,,,,,,,,1,,,,,,,,,
8,Dolnośląskie,Wrocław,Wrocław,Gmina miejska,0264011,133906,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 66 IM. ZBIGNIEWA HERBERTA,Wrocław,ul. Edwarda Dembowskiego 39,27,73,13,78,78,27,68,23,72,84,25,79,26,95,100,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Czernica,Gmina wiejska,0223012,19013,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. BOLESŁAWA KRZYWOUSTEGO W KAMIEŃCU WROCŁAWSKIM,Kamieniec Wrocławski,ul. Kolejowa 8,58,71,16,72,58,58,61,23,60,56,56,84,21,94,100,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Czernica,Gmina wiejska,0223012,27298,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STULECIA ODZYSKANIA NIEPODLEGŁOŚCI POLSKI W DOBRZYKOWICACH,Dobrzykowice,ul. Sukcesu 2,37,68,16,71,62,37,67,27,76,36,36,84,23,96,98,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Czernica,Gmina wiejska,0223012,38809,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PAPIEŻA JANA PAWŁA II W CZERNICY,Czernica,ul. św. Brata Alberta Adama Chmielowskiego 9,49,63,17,60,53,49,51,25,48,64,49,73,28,93,100,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Czernica,Gmina wiejska,0223012,27327,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W RATOWICACH,Ratowice,ul. Wrocławska 36,15,55,17,62,62,16,35,23,24,20,17,59,29,58,24,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Czernica,Gmina wiejska,0223012,104484,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PIASTÓW ŚLĄSKICH W CHRZĄSTAWIE WIELKIEJ,Chrząstawa Wielka,ul. Wrocławska 19,48,60,22,62,69,48,49,24,48,32,46,71,28,76,100,,,,,,,,,,,2,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Długołęka,Gmina wiejska,0223022,5428,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ODKRYWCÓW I PODRÓŻNIKÓW W BOROWEJ,Borowa,ul. Parkowa 2,19,56,13,58,58,19,51,26,44,32,19,72,24,84,84,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Długołęka,Gmina wiejska,0223022,7468,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DŁUGOŁĘCE,Długołęka,ul. Szkolna 40,63,66,14,69,69,63,53,24,56,32,65,74,26,85,96,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Długołęka,Gmina wiejska,0223022,5144,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WANDY CHOTOMSKIEJ W KIEŁCZOWIE,Kiełczów,ul. Szkolna 3,138,69,15,71,62,138,64,24,68,80,138,81,21,91,98,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Długołęka,Gmina wiejska,0223022,7471,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAWALERÓW ORDERU UŚMIECHU W MIRKOWIE,Mirków,ul. Juliusza Słowackiego 17,26,69,15,72,80,26,62,28,66,24,27,87,22,96,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Długołęka,Gmina wiejska,0223022,5147,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POLSKIEJ NIEZAPOMINAJKI W SZCZODREM,Szczodre,ul. Trzebnicka 42,10,58,13,61,47,10,40,14,44,44,10,52,27,44,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Długołęka,Gmina wiejska,0223022,110464,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. NOBLISTÓW POLSKICH W BRZEZIEJ ŁĄCE,Brzezia Łąka,ul. Szkolna 10,32,64,14,66,67,32,52,24,54,20,32,72,25,82,82,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Długołęka,Gmina wiejska,0223022,10226,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAZIMIERZA GÓRSKIEGO W ŁOZINIE,Łozina,ul. Milicka 10,23,64,15,67,67,23,43,23,32,28,23,67,29,73,96,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Długołęka,Gmina wiejska,0223022,11874,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W SIEDLCU,Siedlec,ul. Wrocławska 22,38,57,18,56,53,38,53,24,48,68,38,62,27,58,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Jordanów Śląski,Gmina wiejska,0223032,84009,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IMIENIA MARII KONOPNICKIEJ W JORDANOWIE ŚLĄSKIM,Jordanów Śląski,ul. Wrocławska 55,29,54,21,60,47,29,49,25,44,32,29,63,30,76,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kobierzyce,Gmina wiejska,0223052,51293,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PUSTKOWIE WILCZKOWSKIM,Pustków Wilczkowski,ul. Kłodzka 2,10,43,22,44,47,10,32,15,26,24,10,46,29,40,16,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kobierzyce,Gmina wiejska,0223052,70078,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ROMUALDA TRAUGUTTA W PUSTKOWIE ŻURAWSKIM,Pustków Żurawski,ul. Kolejowa 46,17,59,16,58,58,17,48,26,44,24,17,50,27,47,47,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kobierzyce,Gmina wiejska,0223052,49969,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W TYŃCU MAŁYM,Tyniec Mały,ul. Szkolna 2,52,69,14,71,64,52,72,25,80,100,52,89,16,96,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kobierzyce,Gmina wiejska,0223052,70088,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POLSKICH ODKRYWCÓW I PODRÓŻNIKÓW W KOBIERZYCACH,Kobierzyce,ul. Parkowa 7,45,53,20,56,42,44,49,29,44,20,45,65,33,75,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kobierzyce,Gmina wiejska,0223052,130807,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W WYSOKIEJ,Wysoka,ul. Chabrowa 99,67,72,16,73,82,67,58,26,64,68,70,85,21,95,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kobierzyce,Gmina wiejska,0223052,83769,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. UNICEF W BIELANACH WROCŁAWSKICH,Bielany Wrocławskie,ul. Akacjowa 1,42,73,12,71,67,42,68,24,72,60,44,86,18,93,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kąty Wrocławskie,Miasto,0223044,30445,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM.KARDYNAŁA BOLESŁAWA KOMINKA W KĄTACH WROCŁAWSKICH,Kąty Wrocławskie,ul. 1 Maja 59,69,64,17,64,53,69,48,26,44,20,71,71,30,89,98,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kąty Wrocławskie,Miasto,0223044,42858,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W KĄTACH WROCŁAWSKICH,Kąty Wrocławskie,ul. Brzozowa 6,20,57,21,62,62,20,38,23,26,24,20,52,29,51,89,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kąty Wrocławskie,Obszar wiejski,0223045,42859,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GNIECHOWICACH,Gniechowice,ul. Szkolna 4,17,55,14,60,60,17,35,21,28,28,14,56,29,45,27,,,,,,,,,,,3,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kąty Wrocławskie,Obszar wiejski,0223045,42860,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MAŁKOWICACH,Małkowice,ul. Szkolna 3,15,57,12,58,58,15,40,18,36,20,14,71,24,74,60,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kąty Wrocławskie,Obszar wiejski,0223045,49980,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SMOLCU,Smolec,ul. Kościelna 2,67,65,18,64,62,67,52,28,48,88,51,81,24,93,100,,,,,,,,,,,16,68,27,77,36,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kąty Wrocławskie,Obszar wiejski,0223045,42861,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SADKOWIE,Sadków,ul. Szkolna 9,24,55,19,52,42,24,38,22,36,16,23,54,27,40,38,,,,,,,,,,,1,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Kąty Wrocławskie,Obszar wiejski,0223045,44625,dla młodzieży,Tak,NIEPUBLICZNA SZKOŁA PODSTAWOWA W ZACHOWICACH STOWARZYSZENIE NA RZECZ ROZWOJU WSI ZACHOWICE I OKOLIC,Zachowice,ul. Słoneczna 4,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Mietków,Gmina wiejska,0223062,84698,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. OJCA ŚWIĘTEGO JANA PAWAŁA II W MIETKOWIE,Mietków,ul. Kolejowa 28C,40,56,17,56,56,41,30,19,24,12,41,48,28,44,18,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Siechnice,Miasto,0223084,84833,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W SIECHNICACH,Siechnice,ul. Szkolna 4,41,70,16,69,69,41,57,25,48,32,43,79,23,89,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Siechnice,Obszar wiejski,0223085,84880,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA W ŚWIĘTEJ KATARZYNIE IM. STEFANA KARDYNAŁA WYSZYŃSKIEGO PRYMASA TYSIĄCLECIA,Święta Katarzyna,ul. Główna 94,46,66,15,69,76,46,65,28,72,92,46,79,25,91,100,,,,,,,,,,,,,,,,,,,,,,,,,
8,Dolnośląskie,Wrocławski,Siechnice,Obszar wiejski,0223085,84926,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W RADWANICACH,Radwanice,ul. Szkolna 14a,49,66,16,69,76,49,59,24,56,52,48,81,26,95,96,,,,,,,,,,,1,,,,,,,,,,,,,,
