,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
3,Małopolskie,limanowski,Laskowa,Gmina wiejska,1207062,83858,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SECHNEJ,Sechna,140,12,54,19,57,76,12,53,29,56,8,12,52,33,43,98,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Laskowa,Gmina wiejska,1207062,83859,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W JAWORZNEJ,Jaworzna,111,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Laskowa,Gmina wiejska,1207062,90555,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W LASKOWEJ,Laskowa,2,41,56,21,60,58,41,44,22,40,24,41,58,28,62,75,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Laskowa,Gmina wiejska,1207062,91976,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚWIĘTEJ KINGI W UJANOWICACH,Ujanowice,55,11,77,12,80,87,11,41,20,44,20,11,55,26,56,56,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina miejska,1207011,22653,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM.MARII KONOPNICKIEJ W LIMANOWEJ,Limanowa,ul. Marii Konopnickiej 4,49,71,16,76,69,49,56,25,52,48,47,71,26,84,100,,,,,,,,,,,2,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina miejska,1207011,52798,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM.TADEUSZA KOŚCIUSZKI W LIMANOWEJ,Limanowa,ul. Józefa Piłsudskiego 91,53,71,16,76,80,53,57,24,56,56,49,76,24,84,93,,,,,,,,,,,3,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina miejska,1207011,52850,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM.KSIĘDZA PUŁKOWNIKA JÓZEFA JOŃCA W LIMANOWEJ,Limanowa,ul. Stanisława Jordana 3,85,63,18,64,60,85,54,25,52,52,85,63,28,64,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina miejska,1207011,82800,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM.ŚW.JANA Z KĘT W LIMANOWEJ,Limanowa,ul. Władysława Stanisława Reymonta 3,26,61,18,64,44,26,52,27,48,16,26,63,27,66,71,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,28196,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII DĄBROWSKIEJ W NOWYM RYBIU,Nowe Rybie,138,14,68,14,68,56,14,37,20,34,20,14,51,24,48,78,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,29263,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA WYSPIAŃSKIEGO W MORDARCE,Mordarka,204,39,72,15,76,78,39,56,28,52,28,39,60,26,58,95,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,47324,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W SIEKIERCZYNIE,Siekierczyna,31,11,66,15,71,76,11,61,19,60,36,11,42,21,40,31,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,56021,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA WYSPIAŃSKIEGO W RUPNIOWIE,Rupniów,206,18,78,10,80,80,18,47,23,40,40,18,62,24,61,47,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,56162,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KRÓLOWEJ KORONY POLSKIEJ W KŁODNEM,Kłodne,144,16,75,8,73,73,16,45,19,46,16,16,77,19,79,40,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,56307,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KRÓLOWEJ JADWIGI W WYSOKIEM,Wysokie,5,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,60020,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JULIANA TUWIMA W KANINIE,Kanina,71,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,73013,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JÓZEFA GÓRSZCZYKA W PISARZOWEJ,Pisarzowa,346,21,68,18,71,69,21,50,24,44,40,21,66,28,73,62,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,73706,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. BOHATERÓW WESTERPLATTE W STAREJ WSI.,Stara Wieś,549,28,70,10,72,78,28,40,16,44,44,27,68,22,69,93,,,,,,,,,,,1,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,73796,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA REYMONTA W PASIERBCU,Pasierbiec,108,20,61,13,61,58,20,46,25,36,32,18,60,26,57,96,,,,,,,,,,,2,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,74222,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. STANISŁAWA KONARSKIEGO W STAREJ WSI,Stara Wieś,459,13,71,13,71,62,13,55,19,48,48,13,54,31,53,36,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,74300,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. KONSTYTUCJI 3-GO MAJA W MĘCINIE,Męcina,504,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,74659,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. ZYGMUNTA KRASIŃSKIEGO W SIEKIERCZYNIE,Siekierczyna,326,16,71,19,75,87,16,51,26,48,44,16,69,22,71,64,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,75015,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W MŁYNNEM,Młynne,149,12,68,19,75,82,12,53,29,50,36,12,58,28,64,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Limanowa,Gmina wiejska,1207072,75107,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II W MĘCINIE,Męcina,530,19,71,13,69,60,19,54,20,52,24,19,73,23,80,80,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina miejska,1207021,61527,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. HENRYKA SIENKIEWICZA,Mszana Dolna,ul. Henryka Sienkiewicza 2,55,60,13,62,69,55,59,29,56,48,55,66,27,76,93,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina miejska,1207021,68074,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA REJA,Mszana Dolna,ul. Rynek 21,47,65,17,62,60,47,46,23,44,20,47,61,30,64,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina miejska,1207021,263073,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA W MSZANIE DOLNEJ,Mszana Dolna,ul. Fabryczna 3,10,32,10,35,38,10,19,7,18,12,8,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,43460,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 2, IM. JULIANA TUWIMA W KASINCE MAŁEJ",Kasinka Mała,432,16,77,11,78,71,16,68,17,64,64,16,74,17,74,91,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,43461,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 3, IM. JANA PAWŁA II W KASINCE MAŁEJ",Kasinka Mała,733,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,43462,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA, IM. ŚW. FLORIANA W GLISNEM",Glisne,70,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,43464,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA, IM. TADEUSZA KOŚCIUSZKI W ŁĘTOWEM",Łętowe,238,15,63,12,62,56,15,43,18,40,40,15,51,19,40,33,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,43465,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA, IM. JANA PAWŁA II W ŁOSTÓWCE",Łostówka,245,18,62,18,61,51,18,42,27,34,12,18,54,29,49,96,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,43467,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 1, IM. ŚW. JÓZEFA W LUBOMIERZU",Lubomierz,345,15,75,7,76,71,15,61,19,56,56,15,54,24,49,55,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,43468,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 2, IM. ŚW, STANISŁAWA KOSTKI W LUBOMIERZU",Lubomierz,302,14,69,19,73,60,14,41,26,42,12,14,61,28,56,24,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,52774,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 1, IM. WŁADYSŁAWA BRONIEWSKIEGO W KASINCE MAŁEJ",Kasinka Mała,513,16,67,26,80,84,16,53,25,50,68,16,56,31,54,85,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,52821,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA, IM. WOJCIECHA RYPLA W RABIE NIŻNEJ",Raba Niżna,162,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,52851,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 1, IM. MARII SKŁODOWSKIEJ - CURIE W KASINIE WIELKIEJ",Kasina Wielka,761,31,64,19,62,60,31,38,22,32,36,31,46,25,42,33,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,52852,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 1, IM. MARII KONOPNICKIEJ W MSZANIE GÓRNEJ",Mszana Górna,589,16,61,17,64,64,16,49,24,46,56,16,57,28,56,29,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,55406,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 2, IM. KAZIMIERZA PRZERWY - TETMAJERA W MSZANIE GÓRNEJ",Mszana Górna,358,11,68,14,69,84,11,64,22,72,72,11,71,29,84,98,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,56456,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA, IM. MARII KONOPNICKIEJ W OLSZÓWCE",Olszówka,52,21,55,14,58,38,21,48,25,40,24,21,61,26,60,31,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Mszana Dolna,Gmina wiejska,1207092,272275,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W KASINIE WIELKIEJ,Kasina Wielka,762,15,70,14,73,69,15,41,17,40,20,15,60,22,65,49,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Niedźwiedź,Gmina wiejska,1207102,26822,dla młodzieży,Tak,ZESPÓŁ PLACÓWEK OŚWIATOWYCH IM.KATARZYNY SMRECZYŃSKIEJ W KONINIE-SZKOŁA PODSTAWOWA,Konina,211,32,57,16,58,36,32,36,20,38,40,32,45,27,32,20,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Niedźwiedź,Gmina wiejska,1207102,27007,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA ORKANA W NIEDŹWIEDZIU,Niedźwiedź,131,16,59,20,64,64,16,43,25,38,16,16,67,28,75,64,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Niedźwiedź,Gmina wiejska,1207102,27886,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.WŁADYSŁAWA ORKANA W PORĘBIE WIELKIEJ,Poręba Wielka,222,30,48,15,47,29,30,43,22,48,48,30,61,27,63,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Niedźwiedź,Gmina wiejska,1207102,64712,dla młodzieży,Tak,ZESPÓŁ PLACÓWEK OŚWIATOWYCH IM.JANA PAWŁA II-SZKOŁA PODSTAWOWA W PODOBINIE,Podobin,257,15,58,17,58,56,15,38,25,28,12,15,45,22,47,33,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Słopnice,Gmina wiejska,1207112,35200,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. J. H. DĄBROWSKIEGO,Słopnice,363,11,50,17,44,36,11,41,24,32,20,11,47,18,42,25,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Słopnice,Gmina wiejska,1207112,44206,dla młodzieży,Tak,ZESPÓŁ SZKOŁY PODSTAWOWEJ I PRZEDSZKOLA W SŁOPNICACH - SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II,Słopnice,336,25,58,18,58,53,25,44,23,36,28,25,55,27,47,31,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Słopnice,Gmina wiejska,1207112,53295,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANA KANTEGO ANDRUSIKIEWICZA W SŁOPNICACH,Słopnice,732,18,58,18,59,78,18,43,25,40,20,18,53,33,43,22,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Słopnice,Gmina wiejska,1207112,267964,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. MARII KONOPNICKIEJ W SŁOPNICACH,Słopnice,731,10,61,15,59,,10,41,17,40,20,10,57,29,44,44,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Tymbark,Gmina wiejska,1207122,66193,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W ZAWADCE,Zawadka,18,13,48,28,58,13,13,27,11,28,16,13,33,23,24,11,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Tymbark,Gmina wiejska,1207122,66194,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ADAMA MICKIEWICZA W PODŁOPIENIU,Podłopień,73,11,64,10,64,64,11,49,16,48,44,11,59,24,65,65,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Tymbark,Gmina wiejska,1207122,66195,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JÓZEFA MARKA W TYMBARKU,Tymbark,354,28,70,17,76,84,28,49,28,44,20,28,65,29,77,96,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Tymbark,Gmina wiejska,1207122,66198,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W PIEKIEŁKU,Piekiełko,40,13,57,15,62,38,13,55,26,68,72,9,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Łukowica,Gmina wiejska,1207082,50342,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MARII SKŁODOWSKIEJ -CURIE W ŁUKOWICY,Łukowica,285,34,71,15,72,76,34,51,23,48,40,33,78,21,89,89,,,,,,,,,,,1,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Łukowica,Gmina wiejska,1207082,50345,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.HENRYKA SIENKIEWICZA W JASTRZĘBIU,Jastrzębie,131,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Łukowica,Gmina wiejska,1207082,50346,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KAZIMIERZA PUŁASKIEGO W JADAMWOLI,Jadamwola,40,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Łukowica,Gmina wiejska,1207082,50347,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ADAMA MICKIEWICZA W STRONIU,Stronie,2,14,61,10,66,69,14,56,24,52,24,14,47,26,35,64,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Łukowica,Gmina wiejska,1207082,50348,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.JANA KOCHANOWSKIEGO W ŚWIDNIKU,Świdnik,22,13,73,11,76,67,13,60,30,64,44,13,65,26,62,24,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Łukowica,Gmina wiejska,1207082,50349,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM HENRYKA SIENKIEWICZA W PRZYSZOWEJ,Przyszowa,34,13,51,14,53,,13,36,21,28,16,13,52,26,51,67,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Łukowica,Gmina wiejska,1207082,103690,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA W MŁYŃCZYSKACH,Młyńczyska,136,12,61,14,56,49,12,39,22,40,8,12,38,26,30,24,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Łukowica,Gmina wiejska,1207082,103691,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W ROZTOCE,Roztoka,165,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,limanowski,Łukowica,Gmina wiejska,1207082,103710,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM.MARII KONOPNICKIEJ W PRZYSZOWEJ,Przyszowa,484,26,65,15,69,53,26,42,24,40,16,26,68,28,70,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Charsznica,Gmina wiejska,1208012,53917,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W TCZYCY,Tczyca,177,13,59,11,60,44,13,42,22,36,36,13,52,24,47,33,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Charsznica,Gmina wiejska,1208012,71380,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ANTONIEGO MALATYŃSKIEGO W MIECHOWIE -CHARSZNICY,Miechów-Charsznica,ul. Szkolna 14,38,56,20,60,60,38,42,22,36,28,38,65,31,76,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Charsznica,Gmina wiejska,1208012,128518,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W POGWIZDOWIE,Pogwizdów,58,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Charsznica,Gmina wiejska,1208012,128527,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.MIKOŁAJA KOPERNIKA W SWOJCZANACH,Swojczany,200,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Gołcza,Gmina wiejska,1208022,86275,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W GOŁCZY,Gołcza,107,35,59,19,62,49,35,44,24,44,16,35,59,29,62,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Gołcza,Gmina wiejska,1208022,86449,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W WYSOCICACH,Wysocice,46,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Gołcza,Gmina wiejska,1208022,86451,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SZRENIAWIE,Szreniawa,9,10,57,22,60,82,10,54,21,60,60,10,59,31,71,71,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Kozłów,Gmina wiejska,1208032,64785,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W KOZŁOWIE,Kozłów,303,39,52,15,53,60,39,46,23,44,48,39,59,28,55,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Kozłów,Gmina wiejska,1208032,68838,dla młodzieży,Nie,SPOŁECZNA SZKOŁA PODSTAWOWA W PRZYBYSŁAWICACH,Przybysławice,60,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Książ Wielki,Gmina wiejska,1208042,49693,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII SKŁODOWSKIEJ CURIE W ANTOLCE,Antolka,13,23,63,19,67,42,23,39,24,36,16,23,66,31,80,20,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Książ Wielki,Gmina wiejska,1208042,49694,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W KSIĄŻU MAŁYM,Książ Mały,59,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Książ Wielki,Gmina wiejska,1208042,86249,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W KSIĄŻU WIELKIM,Książ Wielki,ul. Mikołaja Reja 4,28,74,15,72,56,28,44,23,40,20,28,61,28,60,100,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Miechów,Miasto,1208054,85333,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENIEWICZA W MIECHOWIE,Miechów,ul. Marii Konopnickiej 13,67,63,15,64,62,67,51,25,48,44,66,73,27,84,100,,,,,,,,,,,,,,,,1,,,,,,,,,
3,Małopolskie,miechowski,Miechów,Miasto,1208054,85335,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. M. KONOPNICKIEJ W MIECHOWIE,Miechów,os. gen. Władysława Sikorskiego 15,52,57,19,58,60,52,50,26,44,28,52,66,27,73,98,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Miechów,Obszar wiejski,1208055,85330,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. SAMODZIELNEJ BRYGADY STRZELCÓW KARPACKICH -OBROŃCÓW TOBRUKU,Bukowska Wola,79,15,48,18,49,38,15,32,15,28,16,15,52,27,53,29,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Miechów,Obszar wiejski,1208055,85331,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PSTROSZYCACH,Pstroszyce Pierwsze,66,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Miechów,Obszar wiejski,1208055,85332,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W JAKSICACH,Jaksice,110,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Miechów,Obszar wiejski,1208055,85334,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. IM. GEN. STANISŁAWA MACZKA,Pojałowice,18,13,73,9,73,67,13,43,24,36,16,13,53,23,47,40,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Racławice,Gmina wiejska,1208062,68704,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI,Racławice,147,18,58,12,58,58,18,37,24,32,16,18,56,30,48,24,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Słaboszów,Gmina wiejska,1208072,58192,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W DZIADUSZYCACH,Dziaduszyce,23,25,55,19,60,60,25,36,23,28,28,25,48,28,42,18,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,miechowski,Słaboszów,Gmina wiejska,1208072,59730,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PARTYZANTÓW ZIEMI MIECHOWSKIEJ W JANOWICACH,Janowice,50,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Małopolskie,myślenicki,Dobczyce,Miasto,1209014,58473,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KRZYSZTOFA KAMILA BACZYŃSKIEGO W DOBCZYCACH,Dobczyce,ul. Parkowa 4,62,58,19,60,64,62,47,27,44,16,59,68,27,71,98,,,,,,,,,,,3,,,,,,,,,,,,,,
3,Małopolskie,myślenicki,Dobczyce,Miasto,1209014,262324,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W DOBCZYCACH,Dobczyce,ul. Szkolna 43,32,64,17,69,64,32,55,24,56,48,31,74,28,93,100,,,,,,,,,,,1,,,,,,,,,,,,,,
