,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
7,Mazowieckie,nowodworski,Czosnów,Gmina wiejska,1414022,89319,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W KAZUNIU POLSKIM,Kazuń Polski,ul. Szkolna 2,19,73,15,78,73,19,56,26,56,40,19,75,23,78,73,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Czosnów,Gmina wiejska,1414022,90166,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŁOMNIE,Łomna,ul. Jana Kochanowskiego 89,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Leoncin,Gmina wiejska,1414032,110327,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GŁUSKU Z SIEDZIBĄ W NOWYCH GROCHALACH IM. KS. KARDYNAŁA STEFANA WYSZYŃSKIEGO,Nowe Grochale,40,13,68,11,64,62,13,52,23,48,48,13,61,28,55,25,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Leoncin,Gmina wiejska,1414032,110336,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W LEONCINIE,Leoncin,ul. Isaaca Bashevisa Singera 3,36,51,19,53,58,36,33,21,28,20,36,50,30,44,13,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nasielsk,Miasto,1414044,81173,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. STEFANA STARZYŃSKIEGO W NASIELSKU,Nasielsk,ul. Tadeusza Kościuszki 21,16,73,10,73,73,16,65,23,62,100,15,74,18,71,69,,,,,,,,,,,,,,,,1,,,,,,,,,
7,Mazowieckie,nowodworski,Nasielsk,Miasto,1414044,133985,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KONSTYTUCJI 3 MAJA W NASIELSKU,Nasielsk,ul. Staszica 1,95,53,20,56,53,95,41,24,36,28,95,54,28,49,22,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nasielsk,Obszar wiejski,1414045,78969,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W POPOWIE BOROWYM,Popowo Borowe,111,11,52,20,53,31,11,37,22,32,12,11,47,24,40,40,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nasielsk,Obszar wiejski,1414045,78971,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PIERRE'A DE COUBERTINA W BUDACH SIENNICKICH,Budy Siennickie,67,13,55,13,58,60,13,64,18,64,76,13,81,16,85,95,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nasielsk,Obszar wiejski,1414045,81175,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W DĘBINKACH,Dębinki,12,12,56,17,64,44,12,42,17,36,36,12,58,28,57,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nasielsk,Obszar wiejski,1414045,90151,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA,Cieksyn,ul. Marszałka Józefa Piłsudskiego 43,23,42,19,42,29,23,46,23,40,76,23,52,31,45,29,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nasielsk,Obszar wiejski,1414045,90153,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KSIĘCIA JÓZEFA PONIATOWSKIEGO,Stare Pieścirogi,ul. Kolejowa 65,30,58,15,62,64,30,44,24,44,20,30,64,25,65,24,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nowy Dwór Mazowiecki,Gmina miejska,1414011,11290,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. JANUSZA KUSOCIŃSKIEGO,Nowy Dwór Mazowiecki,ul. Chemików 1A,60,60,18,62,60,60,35,22,26,16,56,64,28,63,98,,,,,,,,,,,4,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nowy Dwór Mazowiecki,Gmina miejska,1414011,11312,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 IM. ORŁA BIAŁEGO W NOWYM DWORZE MAZOWIECKIM,Nowy Dwór Mazowiecki,ul. Młodzieżowa 1,96,70,15,71,73,96,59,26,64,92,97,81,24,93,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nowy Dwór Mazowiecki,Gmina miejska,1414011,14564,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3,Nowy Dwór Mazowiecki,ul. Szkolna 3,32,52,18,59,64,32,28,16,26,28,32,57,29,61,16,,,,,,,,,,,,,,,,1,,,,,,,,,
7,Mazowieckie,nowodworski,Nowy Dwór Mazowiecki,Gmina miejska,1414011,24911,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4W NOWYM DWORZE MAZ.,Nowy Dwór Mazowiecki,ul. gen. Józefa Bema 312,49,59,20,64,71,49,44,27,36,28,49,74,26,85,85,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Nowy Dwór Mazowiecki,Gmina miejska,1414011,133234,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. ŚWIĘTEGO JANA PAWŁA II,Nowy Dwór Mazowiecki,ul. Juliusza Słowackiego 2,39,47,21,47,44,39,30,17,24,20,39,57,30,55,96,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Pomiechówek,Gmina wiejska,1414052,60902,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. GEN. WIKTORA THOMMEE W POMIECHÓWKU, UL. NASIELSKA 3, 05-180 POMIECHÓWEK",Pomiechówek,ul. Nasielska 3,64,54,20,52,71,64,42,25,36,36,64,63,29,65,93,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Pomiechówek,Gmina wiejska,1414052,60917,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. JANUSZA KUSOCIŃSKIEGO W GOŁAWICACH PIERWSZYCH 11, 05-180 POMIECHÓWEK",Goławice Pierwsze,11,14,59,21,65,73,14,54,24,54,28,14,70,30,88,95,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Pomiechówek,Gmina wiejska,1414052,60919,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA W STARYM ORZECHOWIE 45, 05-180 POMIECHÓWEK",Stare Orzechowo,45,18,61,12,60,67,18,46,24,46,20,18,70,26,77,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Zakroczym,Miasto,1414064,43937,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. POMNIK WDZIĘCZNOŚCI W ZAKROCZYMIU,Zakroczym,ul. Ojca Honorata Koźmińskiego 63,33,46,21,47,44,33,34,19,28,28,33,53,26,49,20,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,nowodworski,Zakroczym,Obszar wiejski,1414065,43939,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. FRYDERYKA CHOPINA W WOJSZCZYCACH,Wojszczyce,4a,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Andrzejewo,Gmina wiejska,1416022,27288,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W STAREJ RUSKOŁĘCE,Stara Ruskołęka,40a,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Andrzejewo,Gmina wiejska,1416022,27289,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OŁDAKACH POLONII,Ołdaki-Polonia,2,10,59,13,61,60,10,52,23,50,,10,52,29,39,31,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Andrzejewo,Gmina wiejska,1416022,27290,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. 18 DYWIZJI PIECHOTY ZIEMI ŁOMŻYŃSKIEJ W ANDRZEJEWIE,Andrzejewo,ul. Warszawska 4,17,56,14,56,56,17,45,19,44,24,17,57,30,40,25,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Boguty-Pianki,Gmina wiejska,1416032,88341,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. OJCA ŚWIĘTEGO JANA PAWŁA II W BOGUTACH-PIANKACH,Boguty-Pianki,ul. Aleja Papieża Jana Pawła II 62,19,53,17,58,64,19,59,25,56,44,19,57,25,60,22,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Boguty-Pianki,Gmina wiejska,1416032,89283,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W TYMIANKACH-BUCIACH,Tymianki-Bucie,18,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Brok,Miasto,1416044,28696,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO,Brok,ul. Jana Pawła II 50,11,49,19,49,69,11,32,21,24,16,11,46,25,33,22,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Małkinia Górna,Gmina wiejska,1416052,6453,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. FRYDERYKA CHOPINA,Małkinia Górna,ul. Leśna 15,50,59,20,61,56,50,44,24,40,20,49,71,26,80,95,,,,,,,,,,,,,,,,1,,,,,,,,,
7,Mazowieckie,ostrowski,Małkinia Górna,Gmina wiejska,1416052,6629,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ORLE,Orło,11,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Małkinia Górna,Gmina wiejska,1416052,6639,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KIEŁCZEWIE,Kiełczew,ul. Prymasa Tysiąclecia 49,12,41,19,40,31,12,34,14,34,24,12,43,27,34,18,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Małkinia Górna,Gmina wiejska,1416052,7432,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MARII CURIE - SKŁODOWSKIEJ W MAŁKINI GÓRNEJ,Małkinia Górna,ul. Ostrowska 58,19,49,19,53,22,19,36,22,28,20,19,51,30,58,16,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Małkinia Górna,Gmina wiejska,1416052,7788,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PROSTYNI,Prostyń,60,11,63,19,67,67,11,44,22,40,28,11,70,28,87,87,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Nur,Gmina wiejska,1416062,86924,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W NURZE,Nur,ul. Łomżyńska 14,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina miejska,1416011,87791,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM.TADEUSZA KOŚCIUSZKI,Ostrów Mazowiecka,ul. Partyzantów 39,94,51,24,51,64,94,33,21,28,16,93,56,32,49,95,,,,,,,,,,,1,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina miejska,1416011,87795,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. JANUSZA KORCZAKA,Ostrów Mazowiecka,ul. Widnichowska 4,77,61,19,62,53,77,45,26,40,16,78,66,32,82,96,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina miejska,1416011,115463,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. 18. PUŁKU ARTYLERII LEKKIEJ,Ostrów Mazowiecka,ul. Szkoły Podchorążych Piechoty 1,24,68,12,68,64,24,64,26,68,36,24,79,25,91,100,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina miejska,1416011,115466,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. PAPIEŻA JANA PAWŁA II,Ostrów Mazowiecka,ul. Gen. Stefana Grota Roweckiego 6,49,55,21,58,58,49,46,25,44,16,48,62,30,64,91,,,,,,,,,,,1,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,11665,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.MARII DĄBROWSKIEJ W DUDACH,Dudy,19,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,16060,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.JANUSZA KORCZAKA W JASIENICY,Jasienica,ul. Pawła Jasienicy 23,13,50,18,51,51,13,41,18,40,40,13,56,32,45,20,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,18796,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.MARII KONOPNICKIEJ W STARYM LUBIEJEWIE,Stare Lubiejewo,ul. Szkolna 15,12,53,21,59,58,12,47,21,48,48,12,62,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,20938,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.KORNELA MAKUSZYŃSKIEGO W UGNIEWIE,Ugniewo,ul. Szkolna 28,12,59,20,62,62,12,35,18,30,16,12,50,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,39231,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.POWSTAŃCÓW 1863 ROKU W NAGOSZEWIE,Turka,40,11,56,22,56,56,11,45,25,32,32,11,58,26,47,35,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,39232,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.PŁK.DYPL.LUDWIKA BOCIAŃSKIEGO W KOMOROWIE,Komorowo,ul. Mazowiecka 81,25,58,16,53,69,25,34,16,32,20,23,56,30,51,18,,,,,,,,,,,2,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,49253,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. MJR HENRYKA SUCHARSKIEGO W JELONKACH,Jelonki,16,18,59,19,64,38,18,44,24,36,12,18,55,28,49,31,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,70280,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.KARDYNAŁA STEFANA WYSZYŃSKIEGO W DYBKACH,Dybki,18,17,52,20,51,22,17,36,19,32,32,17,45,28,40,16,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,275377,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA IM> RTM>WITOLDA PILECKIEGO W KOZIKACH,Koziki,2,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Ostrów Mazowiecka,Gmina wiejska,1416072,275872,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA IM.ZESŁAŃCÓW SYBERYJSKICH W KALINOWIE,Kalinowo,90,14,56,16,55,49,14,50,23,48,48,14,43,28,28,85,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Stary Lubotyń,Gmina wiejska,1416082,77614,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II - PAPIEŻA POLAKA W STARYM LUBOTYNIU,Stary Lubotyń,7,38,57,19,60,22,38,43,24,36,20,38,48,29,40,20,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Szulborze Wielkie,Gmina wiejska,1416092,107323,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM KARDYNAŁA STEFANA WYSZYŃSKIEGO W SZULBORZU WIELKIM,Szulborze Wielkie,ul. Szarych Szeregów 1,15,59,13,60,60,15,34,24,24,16,15,54,31,38,33,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Wąsewo,Gmina wiejska,1416102,68485,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. ŻOŁNIERZY ARMII KRAJOWEJ W BRUDKACH STARYCH,Brudki Stare,73,11,56,12,60,60,11,38,14,40,24,11,59,23,51,40,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Wąsewo,Gmina wiejska,1416102,69827,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W RZĄŚNIKU WŁOŚCIAŃSKIM,Rząśnik Włościański,30,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Wąsewo,Gmina wiejska,1416102,91573,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA W TRYNOSACH-OSIEDLE,Trynosy-Osiedle,14,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Wąsewo,Gmina wiejska,1416102,111054,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM.STANISŁAWA STASZICA W WĄSEWIE,Wąsewo,ul. Szkolna 1,15,65,14,62,58,15,41,27,32,24,15,56,26,58,24,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrowski,Zaręby Kościelne,Gmina wiejska,1416112,90181,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IMIENIA JANA PAWŁA II W ZARĘBACH KOŚCIELNYCH,Zaręby Kościelne,ul. Farna 20,30,56,21,55,42,30,29,15,20,20,30,37,26,31,18,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Baranowo,Gmina wiejska,1415012,60887,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SIGIE IM. KAROLA ADAMIECKIEGO W CZARNOTRZEWIU,Czarnotrzew,16,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Baranowo,Gmina wiejska,1415012,106699,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W BAKULE-ZIOMKU,Ziomek,1,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Baranowo,Gmina wiejska,1415012,106701,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W JASTRZĄBCE,Jastrząbka,33,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Baranowo,Gmina wiejska,1415012,106702,dla młodzieży,Nie,SZKOŁA PODSTAWOWA W WOLI BŁĘDOWSKIEJ,Wola Błędowska,13,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Baranowo,Gmina wiejska,1415012,107594,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM . JANA PAWŁA II W BARANOWIE,Baranowo,ul. Niepodległości 27,39,53,18,53,40,39,35,21,28,16,39,57,30,55,22,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Baranowo,Gmina wiejska,1415012,107596,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ALEKSANDRA KOPCIA W ZAWADACH,Zawady,51,15,46,20,44,20,15,39,26,32,12,15,48,25,49,20,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Czarnia,Gmina wiejska,1415022,85998,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W CZARNI,Czarnia,42,13,47,17,47,42,13,36,11,36,40,13,48,26,49,22,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Czarnia,Gmina wiejska,1415022,86198,dla młodzieży,Tak,PUBLICZNA SZKOŁA PODSTAWOWA IM. BRATA ZENONA ŻEBROWSKIEGO W SUROWEM,Surowe,194,18,44,15,46,53,18,37,20,32,24,18,43,30,34,13,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Czerwin,Gmina wiejska,1415032,87643,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PISKACH,Piski,ul. Juliusza Słowackiego 22,11,50,16,58,40,11,34,13,28,20,11,41,19,40,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Czerwin,Gmina wiejska,1415032,87765,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W CZERWINIE,Czerwin,ul. Piastowska 23A,40,55,16,58,53,40,44,20,40,40,40,59,28,59,87,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Goworowo,Gmina wiejska,1415042,38804,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W KUNINIE,Kunin,22a,10,42,18,41,53,10,36,17,34,16,10,38,16,28,27,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Goworowo,Gmina wiejska,1415042,39641,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W PASIEKACH,Pasieki,ul. Szkolna 2,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Goworowo,Gmina wiejska,1415042,50312,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W GOWOROWIE,Goworówek,43a,50,48,24,47,69,52,36,23,28,20,52,48,32,34,16,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Kadzidło,Gmina wiejska,1415052,23778,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZESPOLE PLACÓWEK OŚWIATOWYCH IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W KADZIDLE,Kadzidło,ul. Kościuszki 13,75,52,20,53,53,75,45,24,40,52,75,56,31,51,18,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Kadzidło,Gmina wiejska,1415052,30257,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ZESPOLE PLACÓWEK OŚWIATOWYCH IM. PAPIEŻA JANA PAWŁA II W DYLEWIE,Dylewo,ul. Szkolna 1,10,49,15,50,,10,51,28,38,36,9,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Kadzidło,Gmina wiejska,1415052,43315,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS.JANA TWARDOWSKIEGO W CHUDKU,Chudek,36,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Kadzidło,Gmina wiejska,1415052,44150,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W WACHU,Wach,96,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Kadzidło,Gmina wiejska,1415052,118543,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. STANISŁAWA KOSTKI W JAZGARCE,Jazgarka,54,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Kadzidło,Gmina wiejska,1415052,118547,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W CZARNI,Czarnia,67,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Lelis,Gmina wiejska,1415062,72348,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BIAŁOBIELI,Białobiel,ul. Szkolna 1,15,68,11,71,71,15,41,25,36,16,15,68,21,73,45,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Lelis,Gmina wiejska,1415062,72349,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DĄBRÓWCE,Dąbrówka,55,12,59,14,59,56,12,31,18,22,20,12,49,30,45,18,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Lelis,Gmina wiejska,1415062,72351,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W ŁĘGU STAROŚCIŃSKIM,Łęg Starościński,23,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Lelis,Gmina wiejska,1415062,72352,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W NASIADKACH,Nasiadki,37,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Lelis,Gmina wiejska,1415062,72355,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OLSZEWCE,Olszewka,24A,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Lelis,Gmina wiejska,1415062,91896,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W LELISIE,Lelis,ul. Szkolna 51,20,61,14,60,60,20,34,19,32,32,20,50,23,46,45,,,,,,,,,,,,,,,,,,,,,,,,,
7,Mazowieckie,ostrołęcki,Lelis,Gmina wiejska,1415062,91898,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W OBIERWI,Obierwia,120A,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
