,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina miejska,2805011,42379,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 Z ODDZIAŁAMI INTEGRACYJNYMI W EŁKU,Ełk,ul. Jana Kilińskiego 48,92,58,16,60,47,92,51,25,48,28,92,70,29,86,91,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina miejska,2805011,72605,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPORTOWA NR 6 W EŁKU,Ełk,ul. Suwalska 15,50,57,15,58,53,50,41,21,38,56,50,60,27,58,31,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina miejska,2805011,72966,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 9 IM. JANA PAWŁA II W EŁKU,Ełk,"ul. mjr. Jana Piwnika ""Ponurego"" 1",43,54,15,53,53,43,43,25,36,20,43,68,26,76,95,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina miejska,2805011,72996,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. PROF. WŁ. SZAFERA W EŁKU,Ełk,ul. prof. Władysława Szafera 2,96,63,16,64,62,96,55,24,52,52,96,76,25,87,96,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina miejska,2805011,73020,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA NR 2 IM. DANUTY SIEDZIKÓWNY ""INKI"" W EŁKU",Ełk,ul. Jana i Hieronima Małeckich 1,91,54,19,56,62,91,40,23,32,20,89,65,30,73,100,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina miejska,2805011,196223,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W EŁKU,Ełk,ul.  Koszykowa 1,108,62,20,67,60,108,46,24,44,20,108,69,28,75,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina miejska,2805011,265891,dla dorosłych,Tak,SZKOŁA PODSTAWOWA DLA DOROSŁYCH W EŁKU,Ełk,ul. Jana Matejki 1,15,31,14,29,20,15,20,9,20,20,15,27,9,27,27,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina wiejska,2805022,60880,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. RTM. WITOLDA PILECKIEGO W RĘKUSACH,Rękusy,17,6,,,,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina wiejska,2805022,60882,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.SZARYCH SZEREGÓW W MROZACH WIELKICH,Mrozy Wielkie,12,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina wiejska,2805022,75388,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.LECHA ALEKSANDRA KACZYŃSKIEGO W CHEŁCHACH,Chełchy,26,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina wiejska,2805022,75500,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W NOWEJ WSI EŁCKIEJ,Nowa Wieś Ełcka,ul. Ełcka 18,43,56,23,56,53,43,39,27,28,20,43,57,29,55,93,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina wiejska,2805022,75509,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W STRADUNACH,Straduny,ul. Tadeusza Kościuszki 40,17,41,15,44,38,17,25,11,20,20,17,35,23,24,24,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Ełk,Gmina wiejska,2805022,89606,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W WOSZCZELACH,Woszczele,ul. Szkolna 4,13,48,15,51,,13,38,21,28,20,11,45,26,29,27,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Kalinowo,Gmina wiejska,2805032,31401,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. JERZEGO POPIEŁUSZKI W BORZYMACH,Borzymy,22,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Kalinowo,Gmina wiejska,2805032,31800,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W SYPITKACH,Sypitki,3,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Kalinowo,Gmina wiejska,2805032,34909,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W KALINOWIE,Kalinowo,ul. Michała Kajki 1,32,55,18,61,49,33,36,19,32,20,29,51,26,51,33,,,,,,,,,,,,,,,,3,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Kalinowo,Gmina wiejska,2805032,41648,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PISANICY,Pisanica,65,18,55,14,52,49,18,33,22,30,16,9,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Prostki,Gmina wiejska,2805042,25356,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KARD. STEFANA WYSZYŃSKIEGO W ROŻYŃSKU WIELKIM,Rożyńsk Wielki,31,9,,,,,9,,,,,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Prostki,Gmina wiejska,2805042,25469,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W PROSTKACH,Prostki,ul. 1 Maja 19,41,61,13,64,60,41,42,23,40,24,41,55,25,49,33,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Prostki,Gmina wiejska,2805042,34273,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KS. BPA EDWARDA SAMSELA W WIŚNIOWIE EŁCKIM,Wiśniowo Ełckie,40A,16,57,14,64,64,16,33,17,28,48,16,51,31,49,24,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,ełcki,Stare Juchy,Gmina wiejska,2805052,21274,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W STARYCH JUCHACH,Stare Juchy,ul. Mazurska 11,37,55,17,56,71,37,35,21,32,8,37,53,29,44,22,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina miejska,2806011,3309,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. I DYWIZJI PIECHOTY W GIŻYCKU,Giżycko,ul. 3 Maja 21,83,57,17,60,62,83,45,22,40,24,82,65,28,72,93,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina miejska,2806011,3431,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. ŚW. JANA PAWŁA II W GIŻYCKU,Giżycko,ul. Gimnazjalna 1,21,47,14,49,58,21,34,21,28,16,21,54,31,56,27,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina miejska,2806011,7549,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 IM. JANUSZA KORCZAKA W GIŻYCKU,Giżycko,ul. Wodociągowa 8,112,62,16,64,64,112,47,25,40,36,107,73,25,80,100,,,,,,,,,,,6,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina miejska,2806011,9846,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MIKOŁAJA KOPERNIKA,Giżycko,ul. Wiejska 50,41,63,17,69,69,41,58,28,60,16,41,71,30,87,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina miejska,2806011,129424,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 8 SPECJALNA W GIŻYCKU,Giżycko,ul. Smętka 5,5,,,,,5,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina miejska,2806011,133532,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. CHWAŁY ORĘŻA POLSKIEGO,Giżycko,ul. Warszawska 39,22,59,16,59,42,22,41,21,40,40,22,64,26,71,45,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina wiejska,2806042,31031,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KSIĘDZA KARDYNAŁA STEFANA WYSZYŃSKIEGO W BYSTRYM,Bystry,9A,12,60,16,61,71,12,40,23,36,16,12,55,30,57,29,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina wiejska,2806042,39771,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAZIMIERZA JAGIELLOŃCZYKA W WILKASACH,Wilkasy,ul. Szkolna 8,41,58,15,60,53,41,33,19,28,24,41,66,28,67,96,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina wiejska,2806042,40933,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W UPAŁTACH,Upałty,11,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Giżycko,Gmina wiejska,2806042,119520,dla młodzieży,Nie,"STOWARZYSZENIE ""EDUKATOR"" W ŁOMŻY, SZKOŁA PODSTAWOWA W SPYTKOWIE",Spytkowo,41,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Kruklanki,Gmina wiejska,2806052,44672,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BOĆWINCE,Boćwinka,12,10,46,20,52,,10,29,12,28,24,,,,,,,,,,,,,,,,10,39,13,36,36,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Kruklanki,Gmina wiejska,2806052,77889,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KONSTANTEGO ILDEFONSA GAŁCZYŃSKIEGO W KRUKLANKACH,Kruklanki,34,15,65,8,67,71,15,61,22,60,68,15,75,27,84,27,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Miłki,Gmina wiejska,2806062,48502,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW FRANCISZKA Z ASYŻU W STAŚWINACH,Staświny,27,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Miłki,Gmina wiejska,2806062,48702,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ŚW. JANA PAWŁA II W RYDZEWIE,Rydzewo,ul. Mazurska 94,10,71,8,72,71,10,35,14,36,36,10,79,20,80,95,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Miłki,Gmina wiejska,2806062,59622,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W MIŁKACH,Miłki,ul. Szkolna 3,13,57,10,58,51,13,42,18,36,24,13,45,27,36,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Ryn,Miasto,2806084,92070,dla młodzieży,Tak,ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W RYNIE SZKOŁA PODSTAWOWA IM.BOJOWNIKÓW O POLSKOŚĆ WARMII I MAZUR,Ryn,ul. Szkolna 8a,51,50,21,56,58,51,30,21,24,16,51,49,31,33,18,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Wydminy,Gmina wiejska,2806102,53651,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GAWLIKACH WIELKICH,Gawliki Wielkie,32,13,47,14,51,53,13,30,19,24,8,13,47,22,45,25,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,giżycki,Wydminy,Gmina wiejska,2806102,53902,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. FELIKSA NOWOWIEJSKIEGO W WYDMINACH,Wydminy,ul. Grunwaldzka 94,42,48,14,48,44,42,32,18,28,12,26,54,27,49,20,,,,,,,,,,,16,36,19,29,27,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Banie Mazurskie,Gmina wiejska,2818012,5762,dla młodzieży,Nie,"STOWARZYSZENIE ""EDUKATOR"" W ŁOMŻY SZKOŁA PODSTAWOWA W LISACH",Lisy,23,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Banie Mazurskie,Gmina wiejska,2818012,70293,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. WOJCIECHA KĘTRZYŃSKIEGO W BANIACH MAZURSKICH,Banie Mazurskie,ul. Konopnickiej 12,25,64,19,67,73,25,52,27,56,20,25,67,27,71,69,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Dubeninki,Gmina wiejska,2818022,7463,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W DUBENINKACH,Dubeninki,ul. Szkolna 1,16,50,13,50,29,16,37,22,34,8,16,42,22,33,18,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Dubeninki,Gmina wiejska,2818022,130109,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŻYTKIEJMACH,Żytkiejmy,ul. Plac Wolności 1,4,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Gołdap,Miasto,2818034,26300,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MIKOŁAJA KOPERNIKA W GOŁDAPI,Gołdap,ul. Szkolna 4,50,54,20,60,60,50,42,22,40,12,49,61,26,62,27,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Gołdap,Miasto,2818034,26301,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR2 IM.MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W GOŁDAPI,Gołdap,ul. 1 Maja 25,20,63,13,62,78,20,44,22,40,28,19,50,31,38,29,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Gołdap,Miasto,2818034,26302,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM.TADEUSZA KOŚCIUSZKI W GOŁDAPI,Gołdap,ul. Tadeusza Kościuszki 25,66,62,17,64,60,66,44,22,42,16,66,68,27,76,76,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Gołdap,Miasto,2818034,262510,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 IM. NOBLISTÓW POLSKICH W GOŁDAPI,Gołdap,ul. Tadeusza Kościuszki 30,15,51,15,49,69,15,42,22,40,16,15,45,23,47,18,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Gołdap,Obszar wiejski,2818035,26306,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MICHAŁA KAJKI W GRABOWIE,Grabowo,54,14,67,9,68,64,14,64,13,66,68,14,74,16,71,71,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Gołdap,Obszar wiejski,2818035,26401,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W POGORZELI,Pogorzel,27,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Gołdap,Obszar wiejski,2818035,124408,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BOĆWINCE,Boćwinka,13,3,,,,,3,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,gołdapski,Gołdap,Obszar wiejski,2818035,124413,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GALWIECIACH,Galwiecie,18,8,,,,,8,,,,,7,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina miejska,2807011,27861,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. MARII KONOPNICKIEJ W IŁAWIE,Iława,ul. gen. Władysława Andersa 7,54,56,18,60,51,54,48,30,46,16,54,71,27,80,95,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina miejska,2807011,27862,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI IM. POLSKICH OLIMPIJCZYKÓW W IŁAWIE,Iława,ul. Niepodległości 11A,70,49,19,49,36,70,48,27,44,28,69,61,30,64,91,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina miejska,2807011,27863,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. POLSKICH PODRÓŻNIKÓW W IŁAWIE,Iława,ul. Marii Skłodowskiej-Curie 31,69,56,17,56,56,69,43,24,40,16,69,63,30,69,95,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina miejska,2807011,262282,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MIKOŁAJA KOPERNIKA W IŁAWIE,Iława,ul. Tadeusza Kościuszki 2A,59,60,20,62,60,59,47,25,44,28,59,67,31,76,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina miejska,2807011,262283,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 Z ODDZIAŁAMI INTEGRACYJNYMI IM. POLSKICH NOBLISTÓW W IŁAWIE,Iława,ul. Wiejska 11,73,52,18,53,62,72,38,21,32,28,73,60,30,64,98,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina miejska,2807011,267739,dla dorosłych,Nie,SZKOŁA PODSTAWOWA DLA DOROSŁYCH W IŁAWIE,Iława,ul. Grunwaldzka 13,2,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina wiejska,2807032,34798,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GROMOTACH,Gromoty,20,14,52,19,57,62,14,28,15,22,16,14,56,26,58,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina wiejska,2807032,34815,dla młodzieży,Tak,SZKOŁA PODSTAWOWA WE FRANCISZKOWIE,Franciszkowo,18,11,53,14,56,56,11,27,17,24,24,11,36,13,38,40,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina wiejska,2807032,53271,dla młodzieży,Tak,"SZKOŁA PODSTAWOWA IM. MJR HENRYKA DOBRZAŃSKIEGO ,,HUBALA"" W GAŁDOWIE",Gałdowo,24,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina wiejska,2807032,57680,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W LASECZNIE,Laseczno,43,13,46,16,53,56,13,63,21,60,36,13,54,30,42,31,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina wiejska,2807032,57881,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TWÓRCÓW LITERATURY DZIECIĘCEJ W ZĄBROWIE,Ząbrowo,ul. Szkolna 19,26,47,15,50,53,26,47,21,48,24,26,50,21,51,35,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina wiejska,2807032,59084,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MICHAŁA LENGOWSKIEGO W RUDZIENICACH,Rudzienice,ul. Szkolna 2,19,50,13,49,42,19,43,26,40,40,19,56,25,47,35,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Iława,Gmina wiejska,2807032,59087,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W WIKIELCU,Wikielec,15E,11,56,11,51,44,11,35,23,28,12,11,45,25,42,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Kisielice,Miasto,2807044,55167,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA,Kisielice,ul. Aleja Wojska Polskiego 2,40,50,14,51,51,40,36,17,32,24,31,54,27,55,20,,,,,,,,,,,9,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Kisielice,Obszar wiejski,2807045,29159,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W GORYNIU,Goryń,88,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Kisielice,Obszar wiejski,2807045,29162,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W ŁĘGOWIE,Łęgowo,75,9,,,,,9,,,,,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina miejska,2807021,56317,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA W LUBAWIE,Lubawa,ul. Rzepnikowskiego 7,113,53,14,53,60,113,43,21,44,16,113,63,27,64,100,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,20559,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.JANA PAWŁA II W ROŻENTALU,Rożental,140A,15,60,9,62,58,15,57,26,52,24,15,70,26,80,33,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,20640,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W TUSZEWIE,Tuszewo,24,19,63,18,69,44,19,56,26,56,64,19,63,30,67,25,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,20829,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ORŁA BIAŁEGO W ZŁOTOWIE,Złotowo,66,10,63,12,64,64,10,60,29,74,84,10,50,15,56,56,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,48342,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KSIĘDZA BISKUPA BERNARDA CZAPLIŃSKIEGO W GRABOWIE-WAŁDYKACH,Grabowo,117,19,61,13,60,60,19,55,25,56,20,18,64,26,60,40,,,,,,,,,,,1,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,48344,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.KARD.STANISŁAWA DZIWISZA W KAZANICACH,Kazanice,83A,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,48346,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.TEOFILA RUCZYŃSKIEGO W PRĄTNICY,Prątnica,9,20,52,11,52,51,20,45,28,38,20,20,48,23,42,22,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,48349,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KARDYNAŁA STEFANA WYSZYŃSKIEGO W SAMPŁAWIE,Sampława,4,32,51,15,50,31,32,32,19,24,24,32,40,22,36,15,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,129988,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W RUMIENICY,Rumienica,29,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,131994,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BYSZWAŁDZIE,Byszwałd,7,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Lubawa,Gmina wiejska,2807052,262636,dla młodzieży,Nie,AKADEMICKI ZESPÓŁ PLACÓWEK OŚWIATOWYCH SZKOŁA PODSTAWOWA W FIJEWIE,Fijewo,85,14,54,9,53,53,14,41,18,34,32,14,58,25,58,31,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Susz,Miasto,2807064,105363,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. GEN. JÓZEFA BEMA W SUSZU,Susz,ul. Piastowska 5,87,48,20,51,60,87,40,24,36,16,85,55,26,51,51,,,,,,,,,,,2,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Susz,Obszar wiejski,2807065,6115,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W PIOTRKOWIE,Piotrkowo,45,13,44,13,42,38,13,52,16,48,36,13,41,20,40,38,,,,,,,,,,,,,,,,,,,,,,,,,
4,Warmińsko-Mazurskie,iławski,Susz,Obszar wiejski,2807065,79297,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ZIEMI SUSKIEJ W BABIĘTACH WIELKICH,Babięty Wielkie,31,8,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
