,,,,,,,,,,,,Język polski,,,,,Matematyka,,,,,Język angielski,,,,,Język francuski,,,,,Język hiszpański,,,,,Język niemiecki,,,,,Język rosyjski,,,,,Język włoski,,,,
ID OKE,województwo - nazwa,powiat - nazwa,Gmina - nazwa,Typ gminy,Kod teryt gminy,RSPO,"rodzaj placówki
",czy publiczna,Nazwa szkoły,Miejscowość,Ulica nr,"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%),"liczba
zdających","wynik
średni (%)",odchylenie standardowe (%),mediana (%),modalna (%)
2,Śląskie,bielski,Jaworze,Gmina wiejska,2402062,4684,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. MARII DĄBROWSKIEJ,Jaworze,ul. Szkolna 180,44,69,16,69,67,44,59,22,58,56,42,79,23,90,91,,,,,,,,,,,2,,,,,,,,,,,,,,
2,Śląskie,bielski,Jaworze,Gmina wiejska,2402062,111401,dla młodzieży,Tak,SZKOŁA PODSTAWOWA SPECJALNA NR 2 W JAWORZU,Jaworze,ul. Pałacowa 1,11,31,12,31,36,11,19,7,20,16,9,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
2,Śląskie,bielski,Jaworze,Gmina wiejska,2402062,133404,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM.GEN.BRONI ST.MACZKA UL. WAPIENICKA 10 43-384 JAWORZE,Jaworze,ul. Wapienicka 10,22,65,19,70,71,22,55,28,54,84,22,74,27,86,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Kozy,Gmina wiejska,2402072,56983,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. STANISŁAWA STASZICA W KOZACH,Kozy,ul. Przecznia 1,42,51,18,53,53,42,40,24,34,20,42,59,28,64,27,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Kozy,Gmina wiejska,2402072,77908,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JANA III SOBIESKIEGO W KOZACH,Kozy,pl. Plac ks. Karola Kochaja 1,69,67,16,67,64,69,49,26,48,28,69,73,25,78,93,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Kozy,Gmina wiejska,2402072,123643,dla młodzieży,Nie,NIEPUBLICZNA SZKOŁA PODSTAWOWA IM. KARD. KAROLA WOJTYŁY,Kozy,ul. Cmentarna 19,14,68,10,68,58,14,68,16,68,64,14,91,9,94,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Porąbka,Gmina wiejska,2402082,5855,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM.H.SIENKIEWICZA W CZAŃCU,Czaniec,ul. kard. Karola Wojtyły 32,40,56,20,58,49,40,45,21,44,44,40,66,30,79,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Porąbka,Gmina wiejska,2402082,5862,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM.M.KOPERNIKA W PORĄBCE,Porąbka,ul. Krakowska 4,24,64,12,64,64,24,55,22,56,24,24,70,25,81,85,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Porąbka,Gmina wiejska,2402082,92865,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI W BUJAKOWIE,Bujaków,ul. Szkolna 13,15,68,16,71,36,15,67,23,68,96,15,77,23,87,87,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Porąbka,Gmina wiejska,2402082,92868,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W KOBIERNICACH,Kobiernice,ul. Szkolna 1,25,56,15,58,53,25,40,23,36,20,25,65,24,67,45,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Porąbka,Gmina wiejska,2402082,262839,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. KARD. K. WOJTYŁY W CZAŃCU,Czaniec,ul. kard. Karola Wojtyły 119,21,67,13,69,73,21,58,25,52,36,21,72,25,80,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Porąbka,Gmina wiejska,2402082,272923,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. JANA PAWŁA II W PORĄBCE,Porąbka,ul. Kozubnicka 5,8,,,,,8,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Szczyrk,Gmina miejska,2402011,68677,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. HELENY MARUSARZÓWNY W SZCZYRKU,Szczyrk,ul. Szkolna 9,20,58,16,64,71,20,44,29,30,28,20,61,28,65,80,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Szczyrk,Gmina miejska,2402011,69899,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. KRÓLOWEJ JADWIGI W SZCZYRKU,Szczyrk,ul. Myśliwska 154,15,63,10,64,51,15,53,19,52,44,15,78,25,89,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Wilamowice,Miasto,2402094,92820,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.ABP.JÓZEFA BILCZEWSKIEGO,Wilamowice,rynek  Rynek 14,44,53,15,53,53,44,39,23,34,16,44,61,29,56,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Wilamowice,Obszar wiejski,2402095,24572,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.STANISŁAWA STASZICA,Dankowice,ul. Szkolna 4,29,57,17,62,62,29,40,25,32,16,29,53,28,38,24,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Wilamowice,Obszar wiejski,2402095,24573,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.JANA PAWŁAII,Pisarzowice,ul. św. Floriana 28,75,57,16,58,58,75,44,25,44,28,76,65,27,68,93,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Wilamowice,Obszar wiejski,2402095,41909,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAN.STEFANA WOJTYŁKI,Stara Wieś,ul. Dolna 12,15,74,14,78,73,15,60,26,56,36,15,75,26,84,31,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Wilamowice,Obszar wiejski,2402095,87003,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM.HENRYKA SIENKIEWICZA,Hecznarowice,ul. Krakowska 110,26,58,13,60,60,26,46,27,42,28,26,65,29,65,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Wilkowice,Gmina wiejska,2402102,56516,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM.SYNÓW PUŁKU W BYSTREJ,Bystra,ul. Klimczoka 68,17,66,12,69,60,17,45,22,40,32,16,75,18,80,47,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,bielski,Wilkowice,Gmina wiejska,2402102,262682,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. JULIANA FAŁATA W BYSTREJ Z ODDZIAŁAMI SPORTOWYMI,Bystra,ul. Szczyrkowska 2,59,59,18,62,80,59,41,22,40,56,59,67,28,76,49,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bielski,Wilkowice,Gmina wiejska,2402102,262687,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. KRÓLOWEJ JADWIGI W WILKOWICACH Z ODDZIAŁAMI SPORTOWYMI,Wilkowice,ul. Szkolna 8,37,59,16,62,67,37,39,24,36,12,36,71,26,78,96,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Bieruń,Gmina miejska,2414011,24335,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W BIERUNIU,Bieruń,ul. Krakowska 30,82,61,19,64,71,82,45,25,42,16,82,67,28,77,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Bieruń,Gmina miejska,2414011,24382,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. ORŁA BIAŁEGO W BIERUNIU,Bieruń,ul. Węglowa 11,78,62,14,64,62,79,45,25,40,20,78,70,27,82,89,,,,,,,,,,,2,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Bojszowy,Gmina wiejska,2414042,65212,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JÓZEFA KASSOLIKA W MIĘDZYRZECZU,Międzyrzecze,ul. Żubrów 13,11,66,11,64,64,11,61,29,68,80,11,65,25,67,38,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Bojszowy,Gmina wiejska,2414042,65218,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM WILHELMA GAWLIKOWICZA W BOJSZOWACH,Bojszowy,ul. Świętego Jana 33,46,72,16,76,78,46,51,22,52,28,46,73,27,85,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Bojszowy,Gmina wiejska,2414042,92269,dla młodzieży,Tak,GMINNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI IM. KS. JERZEGO POPIEŁUSZKI W ŚWIERCZYŃCU,Świerczyniec,ul. Sierpowa 38,40,60,14,58,64,40,48,23,44,20,40,73,23,81,85,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Chełm Śląski,Gmina wiejska,2414052,86705,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR1 Z ODDZIAŁAMI INTEGRACYJNYMI IM. AUGUSTA KARDYNAŁA HLONDA,Chełm Śląski,ul. Mieczysława Karłowicza 21,14,51,21,50,64,14,34,26,20,16,14,53,33,38,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Chełm Śląski,Gmina wiejska,2414052,86706,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. FLORIANA ADAMSKIEGO W CHEŁMIE ŚLĄSKIM,Chełm Śląski,ul. Oskara Kolberga 1,44,59,13,56,56,44,52,21,56,56,43,68,28,78,95,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Imielin,Gmina miejska,2414021,133977,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. POWSTAŃCÓW ŚLĄSKICH W IMIELINIE,Imielin,ul. Wojciecha Sapety 8,87,65,16,69,69,87,55,25,56,56,87,67,29,76,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Lędziny,Gmina miejska,2414031,13237,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 1 IM. KAROLA MIARKI,Lędziny,ul. Paderewskiego 5,71,60,17,62,58,71,48,24,48,48,71,70,28,82,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Lędziny,Gmina miejska,2414031,13238,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM.JANA CHRYSTIANA RUBERGA,Lędziny,ul. Hołdunowska 13,38,59,15,60,58,38,28,15,24,20,38,57,25,54,38,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Lędziny,Gmina miejska,2414031,61881,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. ŚW. BARBARY W LĘDZINACH,Lędziny,ul. Goławiecka 36,18,68,13,68,60,18,44,18,42,32,18,56,22,57,33,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,bieruńsko-lędziński,Lędziny,Gmina miejska,2414031,263250,dla młodzieży,Tak,SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 2 IM. GUSTAWA MORCINKA W LĘDZINACH,Lędziny,ul. Hołdunowska 72,25,58,20,60,47,25,41,24,44,44,25,72,26,73,22,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Bobrowniki,Gmina wiejska,2401042,43357,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W BOBROWNIKACH,Bobrowniki,ul. Sienkiewicza 163,13,62,13,60,56,13,50,25,52,24,13,78,24,87,82,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Bobrowniki,Gmina wiejska,2401042,68594,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. JULIUSZA SŁOWACKIEGO W ROGOŹNIKU,Rogoźnik,ul. Krupna 22,35,61,18,62,51,35,51,24,52,52,33,71,28,84,98,,,,,,2,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Bobrowniki,Gmina wiejska,2401042,68595,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W SĄCZOWIE,Sączów,ul. Szkolna 5,11,57,19,58,58,11,50,21,44,44,11,66,29,71,71,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Bobrowniki,Gmina wiejska,2401042,68597,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAZIMIERZA WIELKIEGO W DOBIESZOWICACH,Dobieszowice,ul. Kościuszki 32,23,52,21,53,62,23,51,22,48,48,23,72,23,76,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Bobrowniki,Gmina wiejska,2401042,262620,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARSZAŁKA JÓZEFA PIŁSUDSKIEGO W SIEMONI,Siemonia,ul. Kościuszki 71,11,68,10,64,64,11,59,21,64,40,11,78,29,95,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,9175,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. ADAMA MICKIEWICZA W BĘDZINIE,Będzin,ul. Szkolna 3,56,63,16,67,67,56,52,24,48,24,56,78,24,90,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,49561,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 4 IM. STANISŁAWA STASZICA W BĘDZINIE,Będzin,ul. Wisławy Szymborskiej 1,36,50,20,55,27,36,36,22,28,20,36,58,28,59,76,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,50482,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 8 IM. JANA PAWŁA II W BĘDZINIE,Będzin,ul. Orla 4,56,49,21,53,22,56,44,26,38,20,55,63,29,69,100,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,52894,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 6 IM. MARII KONOPNICKIEJ W BĘDZINIE,Będzin,ul. Marii Konopnickiej 13,26,49,15,48,42,26,29,16,24,24,26,60,31,61,89,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,52910,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 10 IM. ARMII KRAJOWEJ W BĘDZINIE,Będzin,ul. Sportowa 2,45,49,17,51,62,45,30,16,24,16,46,53,30,48,18,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,52914,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 11 IM. WŁADYSŁAWA BRONIEWSKIEGO W BĘDZINIE,Będzin,ul. Władysława Broniewskiego 12,32,54,19,58,58,32,29,16,24,24,32,58,30,57,95,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,53688,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 13 IM. HUBERTA WAGNERA W BĘDZINIE,Będzin,ul. Rewolucjonistów 18,86,65,17,69,69,86,53,24,56,60,85,76,25,84,98,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,72720,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. KRÓLA KAZIMIERZA WIELKIEGO W BĘDZINIE,Będzin,ul. Wolności 51,67,64,13,62,60,67,55,24,56,44,67,81,20,89,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,72914,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. KORNELA MAKUSZYŃSKIEGO W BĘDZINIE,Będzin,ul. Hugona Kołłątaja 63,27,57,15,56,73,27,43,26,48,12,27,71,25,80,76,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Będzin,Gmina miejska,2401011,73545,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 9 IM. NOBLISTÓW POLSKICH W BĘDZINIE,Będzin,ul. Jedności 38,42,57,15,58,58,42,46,22,44,20,41,66,27,75,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Czeladź,Gmina miejska,2401021,91580,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. STANISŁAWY ŁAKOMIK W CZELADZI,Czeladź,ul. Władysława Reymonta 80,47,61,16,64,67,47,40,23,32,16,47,66,29,76,93,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Czeladź,Gmina miejska,2401021,91581,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. MARII KONOPNICKIEJ W CZELADZI,Czeladź,ul. Szkolna 6,65,57,17,60,64,65,33,16,32,44,64,59,29,65,71,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,będziński,Czeladź,Gmina miejska,2401021,91583,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 IM. JANUSZA KORCZAKA W CZELADZI,Czeladź,ul. Stanisława Staszica 47,35,60,19,60,51,35,47,23,44,28,35,67,27,67,100,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Czeladź,Gmina miejska,2401021,91584,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 7 IM. 1000-LECIA PAŃSTWA POLSKIEGO W CZELADZI,Czeladź,ul. Spacerowa 2,59,57,20,60,67,59,47,25,48,20,54,77,25,93,98,,,,,,,,,,,5,,,,,,,,,,,,,,
2,Śląskie,będziński,Czeladź,Gmina miejska,2401021,263032,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 5 W CZELADZI,Czeladź,ul. Lwowska 2,22,43,22,46,9,21,42,26,28,24,22,51,31,44,20,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Mierzęcice,Gmina wiejska,2401052,3848,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W PRZECZYCACH,Przeczyce,ul. Tysiąclecia 6,7,,,,,7,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Mierzęcice,Gmina wiejska,2401052,6754,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. TADEUSZA KOŚCIUSZKI W MIERZĘCICACH,Mierzęcice,ul. Wolności 68,37,63,15,67,67,37,46,26,40,20,37,71,28,78,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Mierzęcice,Gmina wiejska,2401052,6762,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. LOTNIKÓW POLSKICH W MIERZĘCICACH,Mierzęcice,ul. Kolejowa 122,14,59,10,58,51,14,37,12,36,28,15,71,24,75,40,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Psary,Gmina wiejska,2401062,77953,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI W DĄBIU,Dąbie,ul. Pocztowa 39,20,67,7,67,73,20,52,22,52,64,20,72,21,84,84,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Psary,Gmina wiejska,2401062,77954,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. EMILII GIERCZAK W GRÓDKOWIE,Gródków,ul. Leśna 2,19,55,17,58,18,19,48,26,56,56,20,71,26,86,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Psary,Gmina wiejska,2401062,110518,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. STANISŁAWA POLAKOWSKIEGO W STRZYŻOWICACH,Strzyżowice,ul. 1 Maja 17,43,59,17,60,80,43,44,19,40,40,43,71,26,80,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Psary,Gmina wiejska,2401062,110530,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. ALFREDA SZKLARSKIEGO W SARNOWIE,Sarnów,ul. Szkolna 5,35,60,12,60,56,35,43,23,36,32,35,65,26,73,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Siewierz,Miasto,2401074,5141,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 W SIEWIERZU,Siewierz,ul. Długa 2,11,55,20,60,42,11,28,19,20,8,11,57,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Siewierz,Miasto,2401074,11690,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. KSIĘSTWA SIEWIERSKIEGO W SIEWIERZU,Siewierz,ul. marsz. Józefa Piłsudskiego 31,57,63,18,64,69,57,50,26,48,84,57,70,28,75,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Siewierz,Obszar wiejski,2401075,9470,dla młodzieży,Tak,SZKOŁA PODSTAWOWA W BRUDZOWICACH,Brudzowice,ul. Szkolna 41,9,,,,,9,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Siewierz,Obszar wiejski,2401075,9472,dla młodzieży,Tak,ZESPÓŁ SZKOLNO PRZEDSZKOLNY W WOJKOWICACH KOŚCIELNYCH - SZKOŁA PODSTAWAWA IM. MARII SKŁODOWSKIEJ-CURIE,Wojkowice Kościelne,ul. Zachodnia 4,17,63,9,64,67,17,50,21,52,56,17,69,26,78,27,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Siewierz,Obszar wiejski,2401075,11688,dla młodzieży,Tak,ZESPÓŁ SZKOLNO PRZEDSZKOLNY W ŻELISŁAWICACH - SZKOŁA PODSTAWOWA IM. H. SIENKIEWICZA,Żelisławice,ul. Przyszłości 9,16,64,18,59,51,16,46,27,36,28,16,65,28,67,64,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Sławków,Gmina miejska,2401081,133774,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2,Sławków,ul. gen. Władysława Sikorskiego 4,68,62,16,64,64,68,50,25,50,60,68,68,26,72,95,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Wojkowice,Gmina miejska,2401031,14681,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3,Wojkowice,ul. Jana III Sobieskiego 211b,25,69,17,67,91,25,55,25,56,48,25,75,24,82,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,będziński,Wojkowice,Gmina miejska,2401031,14682,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1,Wojkowice,ul. Jana III Sobieskiego 29,26,53,12,54,51,27,39,21,32,16,27,63,24,62,62,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Brenna,Gmina wiejska,2403042,75090,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JANUSZA KORCZAKA,Brenna,ul. Leśnica 103,22,53,14,51,51,22,36,23,28,28,22,48,26,42,24,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Brenna,Gmina wiejska,2403042,75091,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. STEFANA ŻEROMSKIEGO,Brenna,ul. Bukowa 45,29,63,15,67,69,29,48,21,52,20,29,67,23,67,67,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Brenna,Gmina wiejska,2403042,115381,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. TADEUSZA KOŚCIUSZKI,Górki Wielkie,ul. Szkolna 1,64,68,16,70,69,64,53,23,54,28,63,72,29,87,96,,,,,,,,,,,1,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Chybie,Gmina wiejska,2403052,53102,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 IM. JÓZEFA PIŁSUDSKIEGO W CHYBIU,Chybie,ul. Bielska 80,34,60,12,61,60,34,53,23,50,52,34,66,27,67,55,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Chybie,Gmina wiejska,2403052,53247,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 IM. LUDWIKA KOBIELI W CHYBIU,Chybie,ul. Szkolna 8,16,56,18,58,47,16,38,22,32,20,16,65,27,78,84,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Chybie,Gmina wiejska,2403052,53777,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. PAWŁA KOJZARA W MNICHU,Mnich,ul. Kopernika 12,36,69,12,70,62,36,64,23,64,36,36,77,24,85,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Chybie,Gmina wiejska,2403052,71778,dla młodzieży,Tak,SZKOŁA PODSTAWOWA IM. KAROLA MIARKI W ZABORZU,Zaborze,ul. Miarki 7,15,62,17,67,73,15,46,21,44,48,15,62,28,62,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Cieszyn,Gmina miejska,2403011,28591,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 1 W CIESZYNIE,Cieszyn,ul. Jana Matejki 3,57,64,14,64,62,57,56,23,60,60,57,78,21,87,96,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Cieszyn,Gmina miejska,2403011,29203,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 2 Z ODDZIAŁAMI INTEGRACYJNYMI IM. 4 PUŁKU STRZELCÓW PODHALAŃSKICH,Cieszyn,ul. Fryderyka Chopina 37,57,59,19,64,64,57,49,24,48,52,57,69,24,71,98,,,,,,,,,,,,,,,,,,,,,,,,,
2,Śląskie,cieszyński,Cieszyn,Gmina miejska,2403011,29520,dla młodzieży,Tak,SZKOŁA PODSTAWOWA NR 3 Z ODDZIAŁAMI INTEGRACYJNYMI IM. J. KORCZAKA W CIESZYNIE,Cieszyn,ul. gen. Józefa Hallera 8,69,60,15,60,67,69,43,25,40,20,69,70,27,80,93,,,,,,,,,,,,,,,,,,,,,,,,,
