RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Participants in mathematics,Avg. score in mathematics
58562,1811011,0,1,0,0,6179.74,50,57
60169,1811011,0,1,0,0,6179.74,42,56
262441,1811011,0,1,0,0,6179.74,18,41
15562,1811052,1,0,0,0,5745.13,16,75
15651,1811052,1,0,0,0,5745.13,13,49
49625,1811052,1,0,0,0,5745.13,20,61
49628,1811052,1,0,0,0,5745.13,17,54
49632,1811052,1,0,0,0,5745.13,22,61
43763,1811062,1,0,0,0,4935.81,43,63
19503,1811092,1,0,0,0,7322.32,10,34
22910,1811092,1,0,0,0,7322.32,16,68
23589,1811092,1,0,0,0,7322.32,22,54
23673,1811102,1,0,0,0,5879.45,20,40
24568,1811102,1,0,0,0,5879.45,18,65
24569,1811102,1,0,0,0,5879.45,10,68
89399,1812012,1,0,0,0,6472.88,13,44
89401,1812012,1,0,0,0,6472.88,19,50
118849,1812012,1,0,0,0,6472.88,12,36
3750,1812022,1,0,0,0,7432.03,13,55
53404,1812022,1,0,0,0,7432.03,19,43
119879,1812032,1,0,0,0,7801.62,21,38
119891,1812032,1,0,0,0,7801.62,10,54
119895,1812032,1,0,0,0,7801.62,22,35
120027,1812032,1,0,0,0,7801.62,13,56
120030,1812032,1,0,0,0,7801.62,14,47
47131,1812042,1,0,0,0,7110.75,11,51
57877,1812042,1,0,0,0,7110.75,18,46
79670,1813012,1,0,0,0,6022.16,28,34
26503,1813032,1,0,0,0,6064.14,18,31
27630,1813032,1,0,0,0,6064.14,14,48
32028,1813042,1,0,0,0,5245.73,21,40
31822,1813052,1,0,0,0,6562.52,11,33
31823,1813052,1,0,0,0,6562.52,11,36
34371,1813062,1,0,0,0,5189.32,27,46
15344,1813072,1,0,0,0,5682.95,23,58
15347,1813072,1,0,0,0,5682.95,19,46
15349,1813072,1,0,0,0,5682.95,10,38
20683,1813082,1,0,0,0,5292.95,10,25
51945,1813082,1,0,0,0,5292.95,16,30
52360,1813082,1,0,0,0,5292.95,10,38
64487,1813092,1,0,0,0,6375.69,20,39
41868,1813102,1,0,0,0,5254.97,10,51
41869,1813102,1,0,0,0,5254.97,13,53
41876,1813102,1,0,0,0,5254.97,28,54
126699,1813102,1,0,0,0,5254.97,13,65
126706,1813102,1,0,0,0,5254.97,13,58
89023,1814022,1,0,0,0,6297.59,17,55
89026,1814022,1,0,0,0,6297.59,27,38
39742,1814032,1,0,0,0,5814.11,10,56
75468,1814032,1,0,0,0,5814.11,23,35
30173,1814042,1,0,0,0,7962.49,15,34
30175,1814042,1,0,0,0,7962.49,28,42
19696,1814011,0,1,0,0,5142.8,79,50
20298,1814011,0,1,0,0,5142.8,76,45
21249,1814011,0,1,0,0,5142.8,15,38
75768,1814062,1,0,0,0,5169.59,12,34
75770,1814062,1,0,0,0,5169.59,22,57
78125,1814062,1,0,0,0,5169.59,14,41
82795,1814062,1,0,0,0,5169.59,27,47
82797,1814062,1,0,0,0,5169.59,13,37
104689,1814082,1,0,0,0,6108.93,29,48
104776,1814082,1,0,0,0,6108.93,23,40
105246,1814082,1,0,0,0,6108.93,19,30
16673,1814092,1,0,0,0,5887.77,30,49
16677,1814092,1,0,0,0,5887.77,11,36
42393,1815012,1,0,0,0,6122.2,14,32
42394,1815012,1,0,0,0,6122.2,11,27
50360,1815012,1,0,0,0,6122.2,26,46
15608,1815022,1,0,0,0,9790.98,14,37
15609,1815022,1,0,0,0,9790.98,12,36
15611,1815022,1,0,0,0,9790.98,16,48
15612,1815022,1,0,0,0,9790.98,11,27
15613,1815022,1,0,0,0,9790.98,11,51
15614,1815022,1,0,0,0,9790.98,16,28
66234,1815052,1,0,0,0,5781.16,25,39
72462,1815052,1,0,0,0,5781.16,11,46
72464,1815052,1,0,0,0,5781.16,13,34
72465,1815052,1,0,0,0,5781.16,11,51
47278,1816042,1,0,0,0,6101.84,18,52
51244,1816042,1,0,0,0,6101.84,12,42
85365,1816011,0,1,0,0,6081.38,54,39
49097,1816052,1,0,0,0,5559.7,21,40
49098,1816052,1,0,0,0,5559.7,10,60
49138,1816052,1,0,0,0,5559.7,12,49
49238,1816052,1,0,0,0,5559.7,10,34
17103,1816072,1,0,0,0,6716.65,13,37
17232,1816072,1,0,0,0,6716.65,14,49
17276,1816072,1,0,0,0,6716.65,28,46
17322,1816072,1,0,0,0,6716.65,11,52
113455,1816082,1,0,0,0,6035.72,13,43
113966,1816082,1,0,0,0,6035.72,19,44
114253,1816082,1,0,0,0,6035.72,19,47
22330,1816092,1,0,0,0,5846.63,29,68
41074,1816092,1,0,0,0,5846.63,16,47
41078,1816092,1,0,0,0,5846.63,32,57
5555,1816102,1,0,0,0,5790.85,25,50
263661,1816102,1,0,0,0,5790.85,10,57
17210,1816132,1,0,0,0,6597.48,43,55
34602,1816132,1,0,0,0,6597.48,33,39
34832,1816132,1,0,0,0,6597.48,15,61
35255,1816132,1,0,0,0,6597.48,32,51
38499,1816132,1,0,0,0,6597.48,15,61
38501,1816132,1,0,0,0,6597.48,15,54
38506,1816132,1,0,0,0,6597.48,26,63
38511,1816132,1,0,0,0,6597.48,30,44
38546,1816132,1,0,0,0,6597.48,16,58
20721,1816122,1,0,0,0,5466.1,24,58
20723,1816122,1,0,0,0,5466.1,27,52
20725,1816122,1,0,0,0,5466.1,36,52
21528,1816122,1,0,0,0,5466.1,16,58
58903,1817022,1,0,0,0,6162.76,44,55
104789,1817032,1,0,0,0,6537.37,21,59
104856,1817032,1,0,0,0,6537.37,15,31
104866,1817032,1,0,0,0,6537.37,11,49
41805,1817042,1,0,0,0,5335.15,11,55
107195,1817011,0,1,0,0,5263.09,75,53
107196,1817011,0,1,0,0,5263.09,88,58
107197,1817011,0,1,0,0,5263.09,44,46
107199,1817011,0,1,0,0,5263.09,74,50
107200,1817011,0,1,0,0,5263.09,24,55
262765,1817011,0,1,0,0,5263.09,22,52
87781,1817052,1,0,0,0,5623.46,11,33
88731,1817052,1,0,0,0,5623.46,13,36
89047,1817052,1,0,0,0,5623.46,15,59
90902,1817052,1,0,0,0,5623.46,10,57
108690,1817052,1,0,0,0,5623.46,15,52
106131,1817062,1,0,0,0,7252.1,11,36
31071,1817082,1,0,0,0,5188.29,11,36
43787,1817082,1,0,0,0,5188.29,10,65
43788,1817082,1,0,0,0,5188.29,14,56
58505,1817082,1,0,0,0,5188.29,11,44
15625,1818022,1,0,0,0,5833.03,15,51
15627,1818022,1,0,0,0,5833.03,20,54
22483,1818022,1,0,0,0,5833.03,18,47
42153,1818032,1,0,0,0,4827.47,23,65
42155,1818032,1,0,0,0,4827.47,35,57
43666,1818032,1,0,0,0,4827.47,10,40
23852,1818042,1,0,0,0,5053.4,15,60
44685,1818042,1,0,0,0,5053.4,10,52
49888,1818042,1,0,0,0,5053.4,12,38
56192,1818042,1,0,0,0,5053.4,16,34
56332,1818042,1,0,0,0,5053.4,18,52
19590,1818011,0,1,0,0,5683.64,87,48
19754,1818011,0,1,0,0,5683.64,42,51
20719,1818011,0,1,0,0,5683.64,100,61
21981,1818011,0,1,0,0,5683.64,30,53
29377,1818011,0,1,0,0,5683.64,36,35
29378,1818011,0,1,0,0,5683.64,88,49
29732,1818011,0,1,0,0,5683.64,69,51
34449,1818011,0,1,0,0,5683.64,19,49
31935,1818062,1,0,0,0,5426.71,14,40
31938,1818062,1,0,0,0,5426.71,21,49
32059,1818062,1,0,0,0,5426.71,15,37
47781,1819012,1,0,0,0,5448.71,11,46
49686,1819012,1,0,0,0,5448.71,42,50
35240,1819022,1,0,0,0,4770.87,37,50
70513,1819022,1,0,0,0,4770.87,16,50
70516,1819022,1,0,0,0,4770.87,14,29
21038,1819032,1,0,0,0,5142.35,25,48
21041,1819032,1,0,0,0,5142.35,14,54
21082,1819032,1,0,0,0,5142.35,22,41
34836,1819052,1,0,0,0,5040.09,17,31
34839,1819052,1,0,0,0,5040.09,19,44
34841,1819052,1,0,0,0,5040.09,28,46
34845,1819052,1,0,0,0,5040.09,19,40
66100,1820022,1,0,0,0,4841.75,18,35
68042,1820022,1,0,0,0,4841.75,40,43
68044,1820022,1,0,0,0,4841.75,13,57
79871,1820022,1,0,0,0,4841.75,15,33
11457,1820032,1,0,0,0,5237.07,19,46
11600,1820032,1,0,0,0,5237.07,10,48
11662,1820032,1,0,0,0,5237.07,35,42
7576,1810022,1,0,0,0,5423.13,15,39
40897,1810022,1,0,0,0,5423.13,38,50
85699,1810032,1,0,0,0,5846.84,17,50
85703,1810032,1,0,0,0,5846.84,15,47
85710,1810032,1,0,0,0,5846.84,19,65
85716,1810032,1,0,0,0,5846.84,17,30
85722,1810032,1,0,0,0,5846.84,15,47
49559,1810052,1,0,0,0,5617.19,47,42
52541,1810052,1,0,0,0,5617.19,22,40
41495,1810062,1,0,0,0,5362.03,10,40
77435,1810062,1,0,0,0,5362.03,31,47
104871,1810011,0,1,0,0,6176.08,86,55
104944,1810011,0,1,0,0,6176.08,38,59
106508,1810011,0,1,0,0,6176.08,48,63
73030,1810042,1,0,0,0,5587.92,34,54
73311,1810042,1,0,0,0,5587.92,10,49
74226,1810042,1,0,0,0,5587.92,33,55
74470,1810042,1,0,0,0,5587.92,23,47
74594,1810042,1,0,0,0,5587.92,36,42
74865,1810042,1,0,0,0,5587.92,25,50
74867,1810042,1,0,0,0,5587.92,23,53
79289,1810042,1,0,0,0,5587.92,14,50
65210,1810072,1,0,0,0,5852.1,13,53
65211,1810072,1,0,0,0,5852.1,49,55
68539,0861011,0,1,0,0,7408.06,71,42
68540,0861011,0,1,0,0,7408.06,73,31
68541,0861011,0,1,0,0,7408.06,85,53
68542,0861011,0,1,0,0,7408.06,79,32
68543,0861011,0,1,0,0,7408.06,23,50
68544,0861011,0,1,0,0,7408.06,71,49
71142,0861011,0,1,0,0,7408.06,47,42
79847,0861011,0,1,0,0,7408.06,169,48
80867,0861011,0,1,0,0,7408.06,32,47
80870,0861011,0,1,0,0,7408.06,193,46
80871,0861011,0,1,0,0,7408.06,56,50
80874,0861011,0,1,0,0,7408.06,35,34
80879,0861011,0,1,0,0,7408.06,58,42
83217,0861011,0,1,0,0,7408.06,52,49
83225,0861011,0,1,0,0,7408.06,60,55
14060,0862011,0,1,0,0,7227.96,103,51
14063,0862011,0,1,0,0,7227.96,35,28
14070,0862011,0,1,0,0,7227.96,88,46
14071,0862011,0,1,0,0,7227.96,58,43
14072,0862011,0,1,0,0,7227.96,177,62
17760,0862011,0,1,0,0,7227.96,146,54
17842,0862011,0,1,0,0,7227.96,80,46
17876,0862011,0,1,0,0,7227.96,58,62
17887,0862011,0,1,0,0,7227.96,33,38
17889,0862011,0,1,0,0,7227.96,68,59
23298,0862011,0,1,0,0,7227.96,93,53
23299,0862011,0,1,0,0,7227.96,23,54
23300,0862011,0,1,0,0,7227.96,80,44
23301,0862011,0,1,0,0,7227.96,33,44
23302,0862011,0,1,0,0,7227.96,19,59
83266,0862011,0,1,0,0,7227.96,93,72
87484,0862011,0,1,0,0,7227.96,62,62
126942,0862011,0,1,0,0,7227.96,46,42
196279,0862011,0,1,0,0,7227.96,24,57
69402,0801022,1,0,0,0,5537.84,16,44
75356,0801022,1,0,0,0,5537.84,25,46
30542,0801032,1,0,0,0,5421.37,17,45
71307,0801032,1,0,0,0,5421.37,24,35
71308,0801032,1,0,0,0,5421.37,14,24
92221,0801032,1,0,0,0,5421.37,52,42
48918,0801011,0,1,0,0,6371.58,51,61
48919,0801011,0,1,0,0,6371.58,78,54
262302,0801011,0,1,0,0,6371.58,34,45
262305,0801011,0,1,0,0,6371.58,27,45
93026,0801042,1,0,0,0,6132.45,21,30
107342,0801042,1,0,0,0,6132.45,48,52
7540,0801052,1,0,0,0,6021.22,13,38
7569,0801052,1,0,0,0,6021.22,10,45
22200,0801052,1,0,0,0,6021.22,35,35
22212,0801052,1,0,0,0,6021.22,11,25
74115,0801062,1,0,0,0,5723.88,23,43
103386,0801062,1,0,0,0,5723.88,13,33
103970,0801062,1,0,0,0,5723.88,21,47
107277,0802022,1,0,0,0,6698.68,20,52
110521,0802022,1,0,0,0,6698.68,19,38
11219,0802032,1,0,0,0,4510.37,25,35
18268,0802042,1,0,0,0,5129.86,16,38
262572,0802042,1,0,0,0,5129.86,22,47
85870,0802011,0,1,0,0,5112.92,48,33
85871,0802011,0,1,0,0,5112.92,65,43
89351,0802011,0,1,0,0,5112.92,35,36
75746,0802052,1,0,0,0,4828.11,22,39
84005,0802052,1,0,0,0,4828.11,10,34
84007,0802052,1,0,0,0,4828.11,17,36
74513,0802072,1,0,0,0,4947.32,14,35
109653,0802072,1,0,0,0,4947.32,14,44
78197,0803012,1,0,0,0,5704.58,19,40
82839,0803012,1,0,0,0,5704.58,18,37
8310,0803032,1,0,0,0,5970.19,49,37
8313,0803032,1,0,0,0,5970.19,11,34
79940,0803042,1,0,0,0,7083.16,45,38
47662,0804032,1,0,0,0,5840.48,30,31
47664,0804032,1,0,0,0,5840.48,12,29
47311,0804011,0,1,0,0,5304.03,26,43
49842,0804011,0,1,0,0,5304.03,59,45
49844,0804011,0,1,0,0,5304.03,15,45
49845,0804011,0,1,0,0,5304.03,89,44
74832,0804011,0,1,0,0,5304.03,91,45
74837,0804011,0,1,0,0,5304.03,42,40
14235,0804052,1,0,0,0,5641.23,18,48
20009,0804052,1,0,0,0,5641.23,27,36
48295,0804052,1,0,0,0,5641.23,14,28
88364,0804082,1,0,0,0,6045.85,14,31
88408,0804082,1,0,0,0,6045.85,19,39
12612,0806032,1,0,0,0,5975.28,32,45
51306,0806052,1,0,0,0,5779.59,16,47
74731,0807012,1,0,0,0,6249.27,10,55
83645,0807012,1,0,0,0,6249.27,40,40
79272,0807032,1,0,0,0,6311.88,45,34
84293,0805022,1,0,0,0,6413.19,18,37
86967,0805022,1,0,0,0,6413.19,22,33
54256,0809022,1,0,0,0,5277.92,16,45
69477,0809022,1,0,0,0,5277.92,12,37
71570,0809082,1,0,0,0,5608.66,18,45
22079,0809092,1,0,0,0,6067.2,18,15
87545,0809092,1,0,0,0,6067.2,19,19
12837,0809072,1,0,0,0,7118.13,15,48
16960,0809072,1,0,0,0,7118.13,47,39
66503,0808012,1,0,0,0,5780.11,32,30
50839,0808032,1,0,0,0,5866.14,11,52
74373,0808042,1,0,0,0,7612.5,13,32
77974,0808042,1,0,0,0,7612.5,18,36
58481,0808022,1,0,0,0,5830.5,32,39
72734,0810032,1,0,0,0,5800.74,16,25
75363,0810032,1,0,0,0,5800.74,13,44
52480,0810011,0,1,0,0,6922.42,22,32
53790,0810062,1,0,0,0,6399.35,11,46
123798,0810062,1,0,0,0,6399.35,17,42
74088,0810082,1,0,0,0,5305.59,21,35
106915,0810021,0,1,0,0,5065.71,79,40
107187,0810021,0,1,0,0,5065.71,35,44
107262,0810021,0,1,0,0,5065.71,50,44
107263,0810021,0,1,0,0,5065.71,29,41
107280,0810021,0,1,0,0,5065.71,15,45
107281,0810021,0,1,0,0,5065.71,17,45
74778,0810092,1,0,0,0,5371.0,32,34
88951,0811032,1,0,0,0,5667.13,38,38
88464,0811052,1,0,0,0,5841.06,36,38
109966,0811072,1,0,0,0,5745.37,38,38
12608,0811082,1,0,0,0,5047.92,10,49
84975,0811082,1,0,0,0,5047.92,20,39
104444,0811092,1,0,0,0,5393.59,19,29
53770,0811011,0,1,0,0,9245.49,22,55
6737,0811021,0,1,0,0,5520.46,73,40
6820,0811021,0,1,0,0,5520.46,34,35
7332,0811021,0,1,0,0,5520.46,25,37
7431,0811021,0,1,0,0,5520.46,48,45
7740,0811021,0,1,0,0,5520.46,89,52
11178,0811021,0,1,0,0,5520.46,25,41
73531,0811102,1,0,0,0,5343.26,22,40
73532,0811102,1,0,0,0,5343.26,21,42
79968,0811102,1,0,0,0,5343.26,11,27
79971,0811102,1,0,0,0,5343.26,13,54
79973,0811102,1,0,0,0,5343.26,15,45
9573,3061011,0,1,0,0,7410.39,42,46
9735,3061011,0,1,0,0,7410.39,50,46
9808,3061011,0,1,0,0,7410.39,33,49
9969,3061011,0,1,0,0,7410.39,86,37
9972,3061011,0,1,0,0,7410.39,72,46
10039,3061011,0,1,0,0,7410.39,37,37
10240,3061011,0,1,0,0,7410.39,32,38
10318,3061011,0,1,0,0,7410.39,37,39
10365,3061011,0,1,0,0,7410.39,22,40
10386,3061011,0,1,0,0,7410.39,71,47
10511,3061011,0,1,0,0,7410.39,35,32
10546,3061011,0,1,0,0,7410.39,123,56
10720,3061011,0,1,0,0,7410.39,23,45
10768,3061011,0,1,0,0,7410.39,14,45
11018,3061011,0,1,0,0,7410.39,26,54
16835,3061011,0,1,0,0,7410.39,43,54
16854,3061011,0,1,0,0,7410.39,69,40
262697,3061011,0,1,0,0,7410.39,26,46
262716,3061011,0,1,0,0,7410.39,10,65
19597,3062011,0,1,0,0,8897.79,67,47
26734,3062011,0,1,0,0,8897.79,37,33
27363,3062011,0,1,0,0,8897.79,71,41
30151,3062011,0,1,0,0,8897.79,133,43
30180,3062011,0,1,0,0,8897.79,51,49
30370,3062011,0,1,0,0,8897.79,106,50
35191,3062011,0,1,0,0,8897.79,31,44
38880,3062011,0,1,0,0,8897.79,88,49
48825,3062011,0,1,0,0,8897.79,24,35
48826,3062011,0,1,0,0,8897.79,88,45
4408,3063011,0,1,0,0,8226.06,30,31
26478,3063011,0,1,0,0,8226.06,49,59
26479,3063011,0,1,0,0,8226.06,25,47
26480,3063011,0,1,0,0,8226.06,61,49
27987,3063011,0,1,0,0,8226.06,108,44
27989,3063011,0,1,0,0,8226.06,91,49
28528,3063011,0,1,0,0,8226.06,35,42
28529,3063011,0,1,0,0,8226.06,84,56
28530,3063011,0,1,0,0,8226.06,83,56
38794,3063011,0,1,0,0,8226.06,25,33
31466,3064011,0,1,0,0,8165.32,64,53
34376,3064011,0,1,0,0,8165.32,25,67
39079,3064011,0,1,0,0,8165.32,49,55
39081,3064011,0,1,0,0,8165.32,59,54
40630,3064011,0,1,0,0,8165.32,39,52
41154,3064011,0,1,0,0,8165.32,108,51
41172,3064011,0,1,0,0,8165.32,28,45
42019,3064011,0,1,0,0,8165.32,67,45
42802,3064011,0,1,0,0,8165.32,96,58
42803,3064011,0,1,0,0,8165.32,69,59
43625,3064011,0,1,0,0,8165.32,93,67
43725,3064011,0,1,0,0,8165.32,33,31
43749,3064011,0,1,0,0,8165.32,53,47
44119,3064011,0,1,0,0,8165.32,26,34
44646,3064011,0,1,0,0,8165.32,92,51
47093,3064011,0,1,0,0,8165.32,38,47
47345,3064011,0,1,0,0,8165.32,40,58
47642,3064011,0,1,0,0,8165.32,63,50
48030,3064011,0,1,0,0,8165.32,50,39
48736,3064011,0,1,0,0,8165.32,28,46
48834,3064011,0,1,0,0,8165.32,88,59
49176,3064011,0,1,0,0,8165.32,53,39
49207,3064011,0,1,0,0,8165.32,113,64
49656,3064011,0,1,0,0,8165.32,35,56
50403,3064011,0,1,0,0,8165.32,75,50
50440,3064011,0,1,0,0,8165.32,98,62
50856,3064011,0,1,0,0,8165.32,35,53
60147,3064011,0,1,0,0,8165.32,32,44
66176,3064011,0,1,0,0,8165.32,57,72
66380,3064011,0,1,0,0,8165.32,20,41
66381,3064011,0,1,0,0,8165.32,41,52
66382,3064011,0,1,0,0,8165.32,27,29
66384,3064011,0,1,0,0,8165.32,50,56
66385,3064011,0,1,0,0,8165.32,73,52
66386,3064011,0,1,0,0,8165.32,35,31
66387,3064011,0,1,0,0,8165.32,27,63
66388,3064011,0,1,0,0,8165.32,52,48
66389,3064011,0,1,0,0,8165.32,30,42
71144,3064011,0,1,0,0,8165.32,28,53
71147,3064011,0,1,0,0,8165.32,58,55
74252,3064011,0,1,0,0,8165.32,11,14
75190,3064011,0,1,0,0,8165.32,68,71
75198,3064011,0,1,0,0,8165.32,82,55
77906,3064011,0,1,0,0,8165.32,31,43
77907,3064011,0,1,0,0,8165.32,49,58
77912,3064011,0,1,0,0,8165.32,48,49
77913,3064011,0,1,0,0,8165.32,64,49
77957,3064011,0,1,0,0,8165.32,22,36
78028,3064011,0,1,0,0,8165.32,55,49
78029,3064011,0,1,0,0,8165.32,58,44
80332,3064011,0,1,0,0,8165.32,107,56
80643,3064011,0,1,0,0,8165.32,62,51
80743,3064011,0,1,0,0,8165.32,52,38
80746,3064011,0,1,0,0,8165.32,25,31
80748,3064011,0,1,0,0,8165.32,53,59
80750,3064011,0,1,0,0,8165.32,42,42
80755,3064011,0,1,0,0,8165.32,60,58
80769,3064011,0,1,0,0,8165.32,32,61
80776,3064011,0,1,0,0,8165.32,54,63
80784,3064011,0,1,0,0,8165.32,44,26
80786,3064011,0,1,0,0,8165.32,67,62
80788,3064011,0,1,0,0,8165.32,29,32
83079,3064011,0,1,0,0,8165.32,15,44
83080,3064011,0,1,0,0,8165.32,20,49
84778,3064011,0,1,0,0,8165.32,57,60
84780,3064011,0,1,0,0,8165.32,36,44
84784,3064011,0,1,0,0,8165.32,41,55
85080,3064011,0,1,0,0,8165.32,50,43
85089,3064011,0,1,0,0,8165.32,47,42
85356,3064011,0,1,0,0,8165.32,34,27
85765,3064011,0,1,0,0,8165.32,13,65
86147,3064011,0,1,0,0,8165.32,83,52
109101,3064011,0,1,0,0,8165.32,56,63
123551,3064011,0,1,0,0,8165.32,23,53
133659,3064011,0,1,0,0,8165.32,28,62
133662,3064011,0,1,0,0,8165.32,19,51
133663,3064011,0,1,0,0,8165.32,65,71
133671,3064011,0,1,0,0,8165.32,18,19
133784,3064011,0,1,0,0,8165.32,52,68
262650,3064011,0,1,0,0,8165.32,52,68
267365,3064011,0,1,0,0,8165.32,50,58
5763,3001011,0,1,0,0,4721.51,67,42
58886,3001011,0,1,0,0,4721.51,79,43
91262,3001011,0,1,0,0,4721.51,29,18
4757,3001032,1,0,0,0,6414.0,20,43
4766,3001032,1,0,0,0,6414.0,29,29
4783,3001032,1,0,0,0,6414.0,14,33
18599,3002011,0,1,0,0,5997.0,75,48
133432,3002011,0,1,0,0,5997.0,40,34
11374,3002022,1,0,0,0,5041.66,12,39
11383,3002022,1,0,0,0,5041.66,12,47
11385,3002022,1,0,0,0,5041.66,26,46
11386,3002022,1,0,0,0,5041.66,19,30
38796,3002022,1,0,0,0,5041.66,18,43
30501,3002032,1,0,0,0,5479.19,14,31
30506,3002032,1,0,0,0,5479.19,12,43
44607,3002032,1,0,0,0,5479.19,12,42
6178,3002052,1,0,0,0,5861.17,66,36
6181,3002052,1,0,0,0,5861.17,10,34
46558,3002062,1,0,0,0,6021.19,33,44
61840,3002062,1,0,0,0,6021.19,20,33
263331,3002062,1,0,0,0,6021.19,21,38
9276,3003011,0,1,0,0,5473.52,51,33
9277,3003011,0,1,0,0,5473.52,85,49
9278,3003011,0,1,0,0,5473.52,44,42
9279,3003011,0,1,0,0,5473.52,65,54
9280,3003011,0,1,0,0,5473.52,83,40
9281,3003011,0,1,0,0,5473.52,72,47
9282,3003011,0,1,0,0,5473.52,78,52
40540,3003011,0,1,0,0,5473.52,20,20
196270,3003011,0,1,0,0,5473.52,55,26
196271,3003011,0,1,0,0,5473.52,47,42
196272,3003011,0,1,0,0,5473.52,52,43
19015,3003032,1,0,0,0,5850.54,24,35
19017,3003032,1,0,0,0,5850.54,14,46
27747,3003032,1,0,0,0,5850.54,20,38
31909,3003032,1,0,0,0,5850.54,42,42
63350,3003042,1,0,0,0,5460.76,10,48
107273,3003042,1,0,0,0,5460.76,19,32
109418,3003042,1,0,0,0,5460.76,23,31
59007,3003072,1,0,0,0,5001.48,22,34
60223,3003072,1,0,0,0,5001.48,15,31
44526,3003082,1,0,0,0,5672.73,10,26
109971,3003082,1,0,0,0,5672.73,52,43
108867,3003062,1,0,0,0,6138.03,16,28
108879,3003062,1,0,0,0,6138.03,19,52
108881,3003062,1,0,0,0,6138.03,27,34
107641,3004052,1,0,0,0,5670.27,19,44
107676,3004052,1,0,0,0,5670.27,25,39
108955,3004052,1,0,0,0,5670.27,60,46
27367,3004042,1,0,0,0,6174.22,11,41
27369,3004042,1,0,0,0,6174.22,52,40
40989,3005012,1,0,0,0,6034.53,40,45
21208,3005032,1,0,0,0,5373.78,16,36
21273,3005032,1,0,0,0,5373.78,28,41
21291,3005032,1,0,0,0,5373.78,20,35
22779,3006032,1,0,0,0,5933.4,44,38
22785,3006032,1,0,0,0,5933.4,15,26
22788,3006032,1,0,0,0,5933.4,17,31
11311,3007012,1,0,0,0,5119.36,17,42
81512,3007012,1,0,0,0,5119.36,17,44
109247,3007012,1,0,0,0,5119.36,37,56
21733,3007022,1,0,0,0,6664.45,45,42
54004,3007032,1,0,0,0,6387.07,12,51
72777,3007032,1,0,0,0,6387.07,11,32
104734,3007032,1,0,0,0,6387.07,11,42
114790,3007042,1,0,0,0,5789.44,14,51
114808,3007042,1,0,0,0,5789.44,14,63
114810,3007042,1,0,0,0,5789.44,12,48
55364,3007062,1,0,0,0,5645.7,31,38
55365,3007062,1,0,0,0,5645.7,14,31
41084,3007072,1,0,0,0,5093.34,16,51
133867,3007072,1,0,0,0,5093.34,16,44
42227,3007102,1,0,0,0,5978.78,21,53
42230,3007102,1,0,0,0,5978.78,10,35
42232,3007102,1,0,0,0,5978.78,11,36
42234,3007102,1,0,0,0,5978.78,18,63
6597,3007112,1,0,0,0,6152.76,17,42
7637,3007112,1,0,0,0,6152.76,10,49
6801,3009022,1,0,0,0,5340.18,25,49
8563,3009022,1,0,0,0,5340.18,14,36
8591,3009022,1,0,0,0,5340.18,16,38
52546,3009032,1,0,0,0,4923.71,14,60
8300,3009052,1,0,0,0,5289.79,24,37
83201,3009052,1,0,0,0,5289.79,17,42
38909,3009011,0,1,0,0,5313.95,105,44
40118,3009011,0,1,0,0,5313.95,42,36
40171,3009011,0,1,0,0,5313.95,42,40
40218,3009011,0,1,0,0,5313.95,14,38
53236,3009011,0,1,0,0,5313.95,48,40
89305,3009072,1,0,0,0,5450.99,19,45
262529,3009072,1,0,0,0,5450.99,18,45
80501,3009082,1,0,0,0,5149.77,39,42
88151,3009092,1,0,0,0,5539.7,11,24
133679,3009092,1,0,0,0,5539.7,10,32
86859,3009102,1,0,0,0,5931.47,13,44
86868,3009102,1,0,0,0,5931.47,11,43
90693,3009102,1,0,0,0,5931.47,27,49
107380,3010022,1,0,0,0,6354.76,22,36
4744,3010032,1,0,0,0,5558.98,40,47
4955,3010032,1,0,0,0,5558.98,17,46
4957,3010032,1,0,0,0,5558.98,10,40
79213,3010052,1,0,0,0,5109.84,42,44
91464,3010052,1,0,0,0,5109.84,10,34
91465,3010052,1,0,0,0,5109.84,10,67
122491,3010052,1,0,0,0,5109.84,23,49
11200,3010062,1,0,0,0,5304.41,11,61
24716,3010062,1,0,0,0,5304.41,20,45
24724,3010062,1,0,0,0,5304.41,31,50
52958,3010082,1,0,0,0,5787.91,13,41
52959,3010082,1,0,0,0,5787.91,13,41
70322,3010082,1,0,0,0,5787.91,24,37
70789,3010082,1,0,0,0,5787.91,26,40
59835,3010092,1,0,0,0,5431.2,67,31
59836,3010092,1,0,0,0,5431.2,13,38
74802,3010112,1,0,0,0,5765.35,50,48
107292,3010112,1,0,0,0,5765.35,27,46
107300,3010112,1,0,0,0,5765.35,34,46
50318,3010132,1,0,0,0,6449.13,11,34
53435,3010132,1,0,0,0,6449.13,11,39
53436,3010132,1,0,0,0,6449.13,11,47
53437,3010132,1,0,0,0,6449.13,19,37
133523,3010132,1,0,0,0,6449.13,19,42
75663,3010142,1,0,0,0,5373.13,59,41
34878,3011011,0,1,0,0,5610.85,82,52
34884,3011011,0,1,0,0,5610.85,91,52
55396,3011011,0,1,0,0,5610.85,26,52
57162,3011011,0,1,0,0,5610.85,59,47
106737,3011032,1,0,0,0,7064.51,18,41
106950,3011032,1,0,0,0,7064.51,24,44
107045,3011032,1,0,0,0,7064.51,45,45
107059,3011032,1,0,0,0,7064.51,54,46
