RSPO,TERYT,Rural county,Urban county,Rural territory,City,Revenue per person,Website,Start date,Students,Sport venues,German or French,Logopedist,Psychologist,Pedagogue,Participants in Polish,Avg. score in Polish
106470,1020072,1,0,0,0,5729.02,1,1999-09-01,345,0,1,0,0,1,36,66
14399,1020031,0,1,0,0,5340.25,1,1963-09-01,494,1,1,1,1,1,37,52
14400,1020031,0,1,0,0,5340.25,1,1906-01-31,519,1,0,0,1,1,46,55
14402,1020031,0,1,0,0,5340.25,0,1991-09-01,648,1,1,0,1,1,41,60
14403,1020031,0,1,0,0,5340.25,1,1963-09-01,450,1,1,0,1,1,57,60
14404,1020031,0,1,0,0,5340.25,0,1988-01-01,354,1,1,0,1,1,20,65
14405,1020031,0,1,0,0,5340.25,1,1959-09-01,422,1,1,1,1,1,44,43
14406,1020031,0,1,0,0,5340.25,1,1994-09-01,615,1,1,0,1,1,87,61
14499,1020031,0,1,0,0,5340.25,1,1903-09-01,408,1,1,0,0,1,41,58
262582,1020031,0,1,0,0,5340.25,1,2017-09-01,504,0,1,0,1,1,42,66
26656,1020092,1,0,0,0,5277.02,1,1946-09-01,171,1,1,1,1,1,19,76
26763,1020092,1,0,0,0,5277.02,1,1932-09-01,126,0,1,1,0,1,11,50
26792,1020092,1,0,0,0,5277.02,1,1914-09-01,183,1,1,1,0,0,14,58
26909,1020092,1,0,0,0,5277.02,1,1935-09-01,193,1,1,1,0,1,16,49
27292,1020092,1,0,0,0,5277.02,1,1965-09-01,165,0,1,1,1,0,11,55
27355,1020092,1,0,0,0,5277.02,1,1967-09-01,328,1,1,1,0,1,31,63
71186,1020092,1,0,0,0,5277.02,1,1920-09-01,341,1,1,0,0,1,32,68
20790,1061011,0,1,0,0,7271.77,1,2003-09-01,295,1,0,1,0,1,49,65
23063,1061011,0,1,0,0,7271.77,1,1996-09-01,543,0,0,0,1,0,71,70
23065,1061011,0,1,0,0,7271.77,1,2000-09-01,489,1,1,0,1,0,45,54
23067,1061011,0,1,0,0,7271.77,1,1996-09-01,408,1,1,0,1,1,33,48
23068,1061011,0,1,0,0,7271.77,1,1996-09-01,403,1,0,0,1,1,40,63
23069,1061011,0,1,0,0,7271.77,1,1996-09-01,600,1,0,0,0,1,73,64
23070,1061011,0,1,0,0,7271.77,0,1996-09-01,362,1,1,0,0,1,41,38
23071,1061011,0,1,0,0,7271.77,1,1996-09-01,571,0,1,0,1,1,50,65
23072,1061011,0,1,0,0,7271.77,1,1996-09-01,437,1,0,1,1,1,69,69
23073,1061011,0,1,0,0,7271.77,1,1996-09-01,487,1,1,0,1,1,78,60
23074,1061011,0,1,0,0,7271.77,0,1996-09-01,833,1,1,0,1,1,127,65
23075,1061011,0,1,0,0,7271.77,1,1996-09-01,312,1,0,0,1,0,47,36
23076,1061011,0,1,0,0,7271.77,1,1996-09-01,328,1,0,0,1,1,23,58
23077,1061011,0,1,0,0,7271.77,1,1996-09-01,468,0,0,0,1,1,45,44
23078,1061011,0,1,0,0,7271.77,1,1996-09-01,347,0,0,0,1,1,58,53
23080,1061011,0,1,0,0,7271.77,1,1996-09-01,397,1,0,0,0,1,53,66
23081,1061011,0,1,0,0,7271.77,1,1996-09-01,406,1,0,1,1,1,39,63
23082,1061011,0,1,0,0,7271.77,0,1996-09-01,889,1,1,0,1,1,93,67
23083,1061011,0,1,0,0,7271.77,1,1996-09-01,511,1,1,0,1,1,86,57
23084,1061011,0,1,0,0,7271.77,1,1996-09-01,562,1,1,0,1,1,86,47
23085,1061011,0,1,0,0,7271.77,1,1996-09-01,344,1,1,0,1,0,28,52
23086,1061011,0,1,0,0,7271.77,1,1996-09-01,370,1,1,0,1,1,31,53
23087,1061011,0,1,0,0,7271.77,1,1996-09-01,178,1,1,0,0,1,15,61
23088,1061011,0,1,0,0,7271.77,1,1996-09-01,718,1,1,0,1,1,85,65
23089,1061011,0,1,0,0,7271.77,1,1996-09-01,504,1,1,0,1,0,50,44
23090,1061011,0,1,0,0,7271.77,1,1996-09-01,648,0,1,1,0,1,91,73
23103,1061011,0,1,0,0,7271.77,1,1996-09-01,367,1,1,0,1,1,42,49
23104,1061011,0,1,0,0,7271.77,1,1996-09-01,342,1,1,0,1,1,21,49
23105,1061011,0,1,0,0,7271.77,0,1996-09-01,469,0,1,1,1,1,67,68
23106,1061011,0,1,0,0,7271.77,0,1996-09-01,492,1,0,0,1,1,67,56
23244,1061011,0,1,0,0,7271.77,1,1996-09-01,217,1,1,1,1,1,33,41
23245,1061011,0,1,0,0,7271.77,0,1996-09-01,501,0,1,0,1,0,66,58
23254,1061011,0,1,0,0,7271.77,0,1996-09-01,542,0,1,0,1,1,49,57
23256,1061011,0,1,0,0,7271.77,0,1996-09-01,463,1,1,0,0,0,53,55
23389,1061011,0,1,0,0,7271.77,1,1996-09-01,318,1,1,1,1,1,26,54
23390,1061011,0,1,0,0,7271.77,1,1996-09-01,699,1,0,0,1,1,62,58
23391,1061011,0,1,0,0,7271.77,1,1996-09-01,492,1,1,0,1,1,57,65
23392,1061011,0,1,0,0,7271.77,1,1996-09-01,439,1,1,1,1,1,61,59
23403,1061011,0,1,0,0,7271.77,0,1996-09-01,245,1,1,0,1,1,12,41
23404,1061011,0,1,0,0,7271.77,1,1996-09-01,380,0,1,0,1,0,40,60
23405,1061011,0,1,0,0,7271.77,1,1996-09-01,435,1,1,0,1,1,37,68
23482,1061011,0,1,0,0,7271.77,1,1996-09-01,537,1,1,0,1,0,68,67
23483,1061011,0,1,0,0,7271.77,0,1996-09-01,716,1,1,1,1,1,86,57
25192,1061011,0,1,0,0,7271.77,0,1996-09-01,494,1,1,0,1,1,55,52
25193,1061011,0,1,0,0,7271.77,1,1996-09-01,400,1,1,1,0,1,26,53
25194,1061011,0,1,0,0,7271.77,1,1996-09-01,464,1,1,0,0,1,53,70
25195,1061011,0,1,0,0,7271.77,0,1996-09-01,497,1,1,1,1,1,33,36
25196,1061011,0,1,0,0,7271.77,1,1996-09-01,558,1,1,0,1,1,80,63
25197,1061011,0,1,0,0,7271.77,1,1996-09-01,398,1,1,0,1,1,71,62
25198,1061011,0,1,0,0,7271.77,1,1996-09-01,551,1,0,1,1,1,40,47
25413,1061011,0,1,0,0,7271.77,0,1996-09-01,367,0,1,0,1,0,39,52
25427,1061011,0,1,0,0,7271.77,1,1996-09-01,268,1,1,0,0,1,24,60
25436,1061011,0,1,0,0,7271.77,0,1974-09-01,777,1,1,0,1,1,97,66
26036,1061011,0,1,0,0,7271.77,1,1996-09-01,527,0,0,0,1,1,36,58
26037,1061011,0,1,0,0,7271.77,1,1996-09-01,438,1,1,1,1,1,53,54
26038,1061011,0,1,0,0,7271.77,1,1996-09-01,457,0,1,0,0,0,47,62
26039,1061011,0,1,0,0,7271.77,1,1996-09-01,289,1,0,0,1,1,36,58
26092,1061011,0,1,0,0,7271.77,1,1996-09-01,480,1,0,0,1,1,61,62
26093,1061011,0,1,0,0,7271.77,1,1996-09-01,680,1,1,1,1,1,64,67
26094,1061011,0,1,0,0,7271.77,1,1996-09-01,369,1,1,1,1,1,40,55
26095,1061011,0,1,0,0,7271.77,1,1996-09-01,476,1,1,0,1,1,35,51
26096,1061011,0,1,0,0,7271.77,1,1996-09-01,165,0,1,0,0,0,28,59
26097,1061011,0,1,0,0,7271.77,1,1996-09-01,499,1,0,0,0,1,58,51
26132,1061011,0,1,0,0,7271.77,1,1996-09-01,344,1,1,0,1,1,29,46
26133,1061011,0,1,0,0,7271.77,1,1996-09-01,1144,1,1,1,1,1,117,64
26134,1061011,0,1,0,0,7271.77,1,1996-09-01,353,1,0,0,1,1,35,60
26266,1061011,0,1,0,0,7271.77,0,1996-09-01,320,1,0,1,1,1,38,56
26267,1061011,0,1,0,0,7271.77,1,1996-09-01,617,1,1,0,1,1,41,66
26268,1061011,0,1,0,0,7271.77,1,1996-09-01,338,1,1,0,0,1,36,42
26270,1061011,0,1,0,0,7271.77,0,1996-09-01,576,1,1,0,1,1,78,66
26462,1061011,0,1,0,0,7271.77,1,1996-09-01,650,1,1,0,1,1,86,53
26463,1061011,0,1,0,0,7271.77,1,1996-09-01,608,1,1,0,0,1,52,59
26464,1061011,0,1,0,0,7271.77,1,1996-09-01,332,0,0,0,1,1,38,56
26465,1061011,0,1,0,0,7271.77,0,1996-09-01,693,1,1,0,1,0,74,57
26684,1061011,0,1,0,0,7271.77,1,1996-09-01,830,1,1,0,1,1,69,66
26685,1061011,0,1,0,0,7271.77,1,1996-09-01,490,1,1,0,1,1,46,54
26686,1061011,0,1,0,0,7271.77,1,1996-09-01,511,1,1,0,1,0,55,62
26688,1061011,0,1,0,0,7271.77,1,1996-09-01,572,1,0,0,0,1,71,61
26689,1061011,0,1,0,0,7271.77,1,1996-09-01,728,0,1,1,1,1,82,64
26690,1061011,0,1,0,0,7271.77,0,1996-09-01,722,0,0,0,0,0,77,68
26693,1061011,0,1,0,0,7271.77,0,1996-09-01,406,1,1,0,0,1,35,64
26694,1061011,0,1,0,0,7271.77,1,1996-09-01,1163,1,1,0,1,1,96,65
26695,1061011,0,1,0,0,7271.77,0,1996-09-01,359,1,1,0,0,1,36,66
34697,1061011,0,1,0,0,7271.77,1,1996-09-01,327,1,1,0,1,1,34,44
56002,1061011,0,1,0,0,7271.77,1,1999-09-01,356,0,1,1,1,1,27,59
122505,1061011,0,1,0,0,7271.77,0,2013-11-01,182,0,0,0,1,1,16,60
132593,1061011,0,1,0,0,7271.77,1,2017-09-01,509,0,1,0,1,1,50,74
11926,1003012,1,0,0,0,5064.85,0,1998-02-09,342,1,1,0,0,1,19,57
262912,1003012,1,0,0,0,5064.85,0,2017-09-01,140,0,1,0,1,0,13,46
55712,1003032,1,0,0,0,5535.12,0,1999-09-01,343,0,1,1,1,1,33,56
56404,1003032,1,0,0,0,5535.12,1,1999-09-01,156,0,1,0,1,1,12,63
57715,1003042,1,0,0,0,5614.37,1,1999-09-01,328,0,1,1,0,1,47,51
80417,1003042,1,0,0,0,5614.37,1,1999-09-01,110,1,1,1,0,1,13,56
69059,1003052,1,0,0,0,5511.5,1,1983-03-29,144,0,1,1,0,1,10,64
73865,1003052,1,0,0,0,5511.5,1,2005-09-01,146,0,1,0,0,1,23,63
60942,1005022,1,0,0,0,5276.38,1,1939-09-01,167,0,1,1,0,1,15,59
79713,1005022,1,0,0,0,5276.38,0,2002-09-01,111,0,1,0,0,0,13,48
25380,1005032,1,0,0,0,5492.45,1,1950-02-02,115,1,1,1,0,0,19,58
20328,1005042,1,0,0,0,5175.26,1,1966-09-01,332,1,1,0,1,0,38,55
23543,1005042,1,0,0,0,5175.26,1,1991-09-01,130,1,1,0,0,0,13,56
72746,1005052,1,0,0,0,5952.71,1,1999-09-01,289,0,1,1,1,0,37,56
59021,1005062,1,0,0,0,5263.87,0,1931-09-01,311,1,0,1,0,1,29,59
58815,1005092,1,0,0,0,5079.91,0,1990-09-01,193,0,1,1,0,0,16,56
58817,1005092,1,0,0,0,5079.91,0,1990-09-01,120,1,1,1,1,0,13,55
58818,1005092,1,0,0,0,5079.91,0,1990-09-01,184,0,1,0,0,1,18,58
58819,1005092,1,0,0,0,5079.91,0,1990-09-01,173,0,1,1,0,0,12,64
69850,1005092,1,0,0,0,5079.91,0,1990-09-01,158,0,1,0,0,0,13,56
86835,1005102,1,0,0,0,5677.47,1,1994-09-01,444,1,1,1,1,1,32,62
86836,1005102,1,0,0,0,5677.47,0,1990-09-01,166,0,1,1,0,0,18,57
30399,1005011,0,1,0,0,6405.0,1,1949-09-01,245,1,0,1,0,1,20,60
66174,1005011,0,1,0,0,6405.0,1,1999-09-01,287,0,1,0,1,1,26,74
71703,1005011,0,1,0,0,6405.0,1,1920-09-01,586,0,1,0,0,0,53,62
71704,1005011,0,1,0,0,6405.0,1,1961-09-03,364,1,1,0,1,1,38,55
85889,1005011,0,1,0,0,6405.0,1,1934-09-01,533,1,1,0,1,1,67,64
91400,1005011,0,1,0,0,6405.0,1,1993-09-01,336,1,0,1,1,1,32,61
91657,1005011,0,1,0,0,6405.0,1,1963-09-01,342,1,1,0,0,1,39,61
30314,1005072,1,0,0,0,5741.15,1,1961-09-01,156,0,0,1,0,0,12,57
60580,1005072,1,0,0,0,5741.15,1,2011-09-01,105,0,1,1,1,1,10,59
26736,1005082,1,0,0,0,4965.56,0,1975-12-15,358,1,1,1,1,0,38,61
81295,1006022,1,0,0,0,5514.6,1,1991-08-29,849,1,1,1,1,1,85,63
81296,1006022,1,0,0,0,5514.6,0,1985-05-24,356,0,1,0,0,1,27,64
82686,1006022,1,0,0,0,5514.6,1,1998-09-01,172,0,1,1,0,0,14,53
110501,1006032,1,0,0,0,5579.03,1,1945-09-01,323,0,1,1,1,1,31,63
123563,1006032,1,0,0,0,5579.03,1,1945-09-01,428,1,1,0,0,1,35,53
47630,1006082,1,0,0,0,7206.33,1,1945-09-03,411,1,1,1,0,1,30,63
47658,1006082,1,0,0,0,7206.33,1,1945-09-03,261,1,1,1,1,1,10,62
82573,1004022,1,0,0,0,7369.26,0,1976-01-01,161,0,1,1,0,1,23,56
82575,1004022,1,0,0,0,7369.26,0,1977-03-15,155,1,1,1,0,1,14,56
91136,1004042,1,0,0,0,5106.18,1,1999-09-01,95,1,0,1,0,1,18,56
91138,1004042,1,0,0,0,5106.18,1,1999-09-01,228,0,0,1,0,1,14,59
46656,1004032,1,0,0,0,5454.54,1,1999-09-01,258,0,1,0,0,0,30,59
15773,1004082,1,0,0,0,5039.82,1,1977-09-01,286,1,1,0,0,1,22,56
15193,1004011,0,1,0,0,5178.64,0,1981-11-06,259,1,1,1,1,1,59,55
24410,1004011,0,1,0,0,5178.64,1,1981-11-06,427,1,1,0,1,1,50,54
262328,1004011,0,1,0,0,5178.64,0,2017-09-01,425,1,1,1,1,1,23,55
9897,1004052,1,0,0,0,5672.49,1,1985-04-11,71,1,1,0,0,1,12,62
9981,1004052,1,0,0,0,5672.49,1,1985-04-11,154,0,1,0,0,1,10,54
11003,1004052,1,0,0,0,5672.49,1,1985-04-11,387,0,1,0,1,1,32,58
11106,1004052,1,0,0,0,5672.49,1,1985-04-11,156,0,1,0,0,0,13,66
47177,1004072,1,0,0,0,5672.01,0,1984-09-01,294,0,1,1,0,1,18,55
4536,2661011,0,1,0,0,7806.72,1,1968-09-01,740,1,1,0,0,1,129,59
4552,2661011,0,1,0,0,7806.72,0,1970-09-01,633,0,1,0,1,1,77,74
4557,2661011,0,1,0,0,7806.72,1,1989-09-01,1015,1,1,0,0,1,137,67
4559,2661011,0,1,0,0,7806.72,0,1992-09-01,1024,1,1,0,0,1,76,66
4822,2661011,0,1,0,0,7806.72,1,1956-03-23,431,1,1,0,0,1,45,71
5300,2661011,0,1,0,0,7806.72,0,1983-09-01,415,1,0,0,1,1,52,60
6849,2661011,0,1,0,0,7806.72,0,1982-11-30,1242,1,1,0,0,1,158,65
6918,2661011,0,1,0,0,7806.72,0,1983-09-01,449,1,1,0,0,1,56,63
6945,2661011,0,1,0,0,7806.72,1,1964-09-01,423,1,1,0,0,1,34,51
7075,2661011,0,1,0,0,7806.72,0,1966-09-01,532,1,1,0,0,1,60,67
7279,2661011,0,1,0,0,7806.72,0,1987-09-01,791,0,1,1,1,1,68,66
7420,2661011,0,1,0,0,7806.72,1,1959-09-01,247,1,1,0,0,1,26,59
7714,2661011,0,1,0,0,7806.72,1,1987-10-01,469,1,1,0,0,0,46,69
7745,2661011,0,1,0,0,7806.72,1,1914-09-01,485,1,1,1,0,1,41,69
8120,2661011,0,1,0,0,7806.72,0,1960-09-01,310,1,1,1,0,1,29,59
8204,2661011,0,1,0,0,7806.72,1,1958-03-01,609,1,1,1,1,1,46,68
11087,2661011,0,1,0,0,7806.72,0,1983-09-01,521,1,1,0,0,1,40,67
11332,2661011,0,1,0,0,7806.72,1,1966-01-01,321,1,1,0,0,1,38,57
11697,2661011,0,1,0,0,7806.72,1,1961-09-01,462,1,1,1,0,0,44,62
12064,2661011,0,1,0,0,7806.72,1,1966-09-01,475,1,1,0,0,1,50,58
12757,2661011,0,1,0,0,7806.72,1,1934-09-01,274,1,1,0,0,1,24,64
12807,2661011,0,1,0,0,7806.72,0,1955-09-01,411,1,1,0,0,1,49,59
84231,2661011,0,1,0,0,7806.72,0,1983-05-10,212,1,0,0,0,1,14,65
262683,2661011,0,1,0,0,7806.72,1,2017-09-01,760,1,1,0,0,1,56,64
23049,2601022,1,0,0,0,5947.6,0,1996-01-01,153,0,1,0,0,1,12,45
24336,2601052,1,0,0,0,6598.17,1,1991-09-01,252,0,1,0,1,1,16,64
24385,2601052,1,0,0,0,6598.17,1,1991-09-01,182,0,1,0,1,1,14,59
111603,2601072,1,0,0,0,5518.1,0,1999-09-01,159,0,1,1,0,0,19,63
111605,2601072,1,0,0,0,5518.1,0,1999-03-15,111,0,1,1,0,1,11,58
22699,2602012,1,0,0,0,5443.78,0,1975-12-15,155,1,0,0,0,0,13,60
42300,2602012,1,0,0,0,5443.78,0,1985-05-30,138,1,0,0,0,0,15,72
83964,2602042,1,0,0,0,5742.7,0,1997-08-28,263,0,1,0,0,1,30,55
19726,2602052,1,0,0,0,5996.47,0,1900-09-01,158,1,1,1,0,0,10,51
29184,2602052,1,0,0,0,5996.47,1,1900-09-01,219,1,1,1,0,0,28,46
23802,2602082,1,0,0,0,5344.79,0,1996-01-01,161,1,1,0,0,1,24,61
105451,2602082,1,0,0,0,5344.79,0,1996-01-01,81,0,0,0,0,0,10,69
105472,2602082,1,0,0,0,5344.79,1,1996-01-01,206,1,0,0,0,1,13,60
105590,2602082,1,0,0,0,5344.79,0,1996-01-01,98,0,0,0,0,0,11,55
44651,2602072,1,0,0,0,5510.68,1,1995-12-28,89,0,0,1,0,1,11,69
74288,2602072,1,0,0,0,5510.68,1,1975-12-15,246,0,1,0,0,1,20,70
19393,2603012,1,0,0,0,5120.72,1,1999-09-01,98,1,1,0,0,0,11,65
19480,2603012,1,0,0,0,5120.72,1,1999-09-01,142,1,1,0,0,0,14,61
3315,2603022,1,0,0,0,5073.13,1,1985-05-29,123,1,1,0,0,0,11,56
3344,2603022,1,0,0,0,5073.13,1,1975-12-14,115,0,1,0,0,0,11,57
10040,2604012,1,0,0,0,6528.75,1,1996-01-01,154,0,1,1,0,0,15,58
10070,2604012,1,0,0,0,6528.75,1,1996-01-01,111,0,1,0,0,0,17,65
10134,2604012,1,0,0,0,6528.75,0,1996-01-01,67,0,1,0,0,0,14,51
30791,2604012,1,0,0,0,6528.75,1,1996-01-01,426,0,1,0,0,1,23,59
20733,2604062,1,0,0,0,7022.07,1,1919-09-01,301,0,0,0,0,1,27,62
20735,2604062,1,0,0,0,7022.07,0,1957-11-11,147,1,1,0,0,1,20,53
30513,2604062,1,0,0,0,7022.07,1,1918-09-01,138,0,1,0,0,1,13,65
30517,2604062,1,0,0,0,7022.07,1,1919-09-01,335,1,1,1,0,1,27,58
30522,2604062,1,0,0,0,7022.07,1,1972-09-01,145,0,1,0,0,1,10,63
53936,2604062,1,0,0,0,7022.07,1,1920-09-01,305,0,1,0,0,1,12,60
42244,2604092,1,0,0,0,5126.87,0,1999-09-01,124,0,1,0,0,0,15,51
48793,2604092,1,0,0,0,5126.87,0,1999-09-01,223,1,0,0,0,0,21,58
55312,2604092,1,0,0,0,5126.87,0,1990-09-01,404,1,0,1,0,1,37,59
64047,2604092,1,0,0,0,5126.87,1,1983-09-01,171,1,1,0,1,1,15,54
60867,2604102,1,0,0,0,5987.38,1,1999-09-01,91,0,1,0,0,1,10,56
87469,2604102,1,0,0,0,5987.38,1,1920-09-01,390,1,1,0,0,1,26,60
105010,2604102,1,0,0,0,5987.38,1,1922-09-01,547,0,1,0,1,0,57,65
20152,2604112,1,0,0,0,5707.17,1,1945-09-01,108,1,1,0,0,0,14,61
103921,2604112,1,0,0,0,5707.17,1,1925-09-01,328,1,1,0,0,1,31,62
103936,2604112,1,0,0,0,5707.17,1,1945-09-01,392,0,1,0,0,1,17,62
41866,2604142,1,0,0,0,5486.43,0,1985-05-30,178,1,1,1,0,1,11,71
46564,2604142,1,0,0,0,5486.43,1,1967-09-01,184,0,1,1,0,1,15,70
47663,2604142,1,0,0,0,5486.43,0,1985-05-30,218,1,1,0,0,1,13,68
56403,2604142,1,0,0,0,5486.43,1,1985-05-30,84,1,1,0,0,1,16,50
60997,2604142,1,0,0,0,5486.43,1,1975-12-15,506,0,1,0,0,1,47,69
62093,2604142,1,0,0,0,5486.43,0,1985-05-30,181,1,1,0,0,0,14,61
4227,2604162,1,0,0,0,7967.64,0,1961-01-27,106,0,0,0,0,1,11,70
19329,2604162,1,0,0,0,7967.64,1,1979-09-01,106,1,1,0,0,0,10,57
27604,2604162,1,0,0,0,7967.64,0,1991-12-19,174,0,1,1,0,1,18,52
14332,2604172,1,0,0,0,8684.7,1,1975-12-15,569,1,1,0,0,0,69,61
14333,2604172,1,0,0,0,8684.7,1,1985-05-30,124,0,1,1,1,1,13,61
14334,2604172,1,0,0,0,8684.7,1,1985-05-30,139,0,1,0,0,1,12,57
14471,2604182,1,0,0,0,6343.87,1,1995-12-22,113,1,1,0,0,0,11,70
14860,2604182,1,0,0,0,6343.87,0,1961-12-08,96,1,1,0,0,0,12,49
81171,2604182,1,0,0,0,6343.87,1,1966-09-01,131,1,1,0,0,0,12,61
81240,2604182,1,0,0,0,6343.87,1,1964-10-10,309,1,1,0,0,1,22,61
81505,2604182,1,0,0,0,6343.87,0,1949-09-01,300,0,1,0,1,1,34,74
47081,2604192,1,0,0,0,5524.49,1,1919-08-26,302,0,1,0,0,1,25,65
47082,2604192,1,0,0,0,5524.49,1,1919-08-30,210,0,0,0,0,1,21,58
47089,2604192,1,0,0,0,5524.49,1,1964-09-01,392,0,1,0,0,1,34,55
18509,2604082,1,0,0,0,6227.67,0,1919-08-24,610,1,1,1,0,1,57,60
39694,2604082,1,0,0,0,6227.67,0,1920-01-25,227,1,1,1,0,1,13,69
11433,2605012,1,0,0,0,5921.46,0,1985-05-27,138,1,1,0,0,0,12,54
11471,2605012,1,0,0,0,5921.46,1,1975-12-15,242,1,1,1,0,0,32,55
91562,2605022,1,0,0,0,4959.85,1,2012-09-01,410,1,1,1,0,1,42,49
42920,2605052,1,0,0,0,5370.79,1,1937-09-01,228,0,1,1,0,1,27,51
53769,2605072,1,0,0,0,5495.94,0,1922-09-01,131,1,0,0,0,1,11,49
77982,2605072,1,0,0,0,5495.94,0,1956-09-01,187,1,1,0,0,1,23,47
54083,2605062,1,0,0,0,6083.55,0,1954-09-01,131,1,0,0,0,1,13,57
55607,2605062,1,0,0,0,6083.55,1,1920-09-01,103,0,0,0,0,0,13,55
104778,2606012,1,0,0,0,6625.65,1,1930-09-01,206,0,0,0,0,1,21,53
52751,2606022,1,0,0,0,5877.81,0,1996-01-01,396,1,1,0,0,0,32,65
66266,2606032,1,0,0,0,5019.1,1,1902-09-01,213,0,1,1,1,1,19,60
66433,2606032,1,0,0,0,5019.1,1,1913-09-01,178,0,1,0,1,0,19,58
88037,2606062,1,0,0,0,4788.49,1,2002-09-01,280,1,1,0,0,1,39,57
22190,2606072,1,0,0,0,4236.51,0,1999-09-01,209,1,1,1,0,0,22,51
87376,2606082,1,0,0,0,5695.89,1,1964-09-01,154,1,1,0,0,0,16,64
72360,2607022,1,0,0,0,6575.89,0,1975-12-15,220,0,1,0,0,0,17,43
61662,2607032,1,0,0,0,5723.12,1,1906-09-01,251,0,1,0,0,1,14,64
61875,2607032,1,0,0,0,5723.12,0,1906-09-01,106,1,1,0,0,1,13,56
87822,2607032,1,0,0,0,5723.12,1,1983-09-01,89,0,1,1,0,0,11,58
90536,2607032,1,0,0,0,5723.12,1,1946-09-01,350,0,1,0,1,1,48,60
8161,2607011,0,1,0,0,4392.23,1,1961-05-25,302,1,1,0,0,0,32,63
8162,2607011,0,1,0,0,4392.23,1,1978-09-01,460,0,1,0,0,1,52,61
8163,2607011,0,1,0,0,4392.23,1,1987-09-01,408,1,1,0,0,1,49,69
8165,2607011,0,1,0,0,4392.23,1,1961-05-25,206,1,0,0,0,1,20,58
8166,2607011,0,1,0,0,4392.23,1,1966-09-08,215,1,0,0,0,0,17,63
14716,2607011,0,1,0,0,4392.23,1,2011-09-01,252,0,1,1,1,1,13,69
15176,2607011,0,1,0,0,4392.23,1,1991-09-01,662,1,1,1,0,1,64,55
15178,2607011,0,1,0,0,4392.23,1,1982-09-01,832,0,1,0,1,1,87,61
90726,2607011,0,1,0,0,4392.23,1,1966-09-01,651,0,1,1,0,1,61,61
262973,2607011,0,1,0,0,4392.23,1,2017-09-01,89,0,1,0,1,1,32,62
69461,2607062,1,0,0,0,5618.12,1,1975-12-15,288,1,0,1,0,1,26,49
73690,2607062,1,0,0,0,5618.12,1,1938-09-01,225,1,0,0,0,0,24,64
72798,2608022,1,0,0,0,5184.51,0,1910-09-01,225,0,0,0,0,1,30,60
80327,2608032,1,0,0,0,5408.25,1,2003-09-01,215,0,1,0,0,0,14,54
60778,2608052,1,0,0,0,4512.11,0,1997-09-01,188,0,1,0,0,0,19,59
3575,2609022,1,0,0,0,5159.13,0,2012-08-31,128,1,1,1,1,1,10,63
3576,2609022,1,0,0,0,5159.13,1,2012-08-31,68,1,1,0,0,0,11,56
48284,2609022,1,0,0,0,5159.13,1,1946-09-01,215,0,1,1,0,1,34,58
14231,2609062,1,0,0,0,5431.4,1,1970-09-01,87,0,0,0,0,1,11,62
40614,2609062,1,0,0,0,5431.4,1,1982-09-01,178,0,1,1,1,1,17,61
42121,2609072,1,0,0,0,4996.67,1,1999-09-01,159,0,1,1,1,1,16,54
42124,2609072,1,0,0,0,4996.67,1,1999-09-01,206,0,1,0,0,1,27,50
49090,2609011,0,1,0,0,5364.2,1,1971-09-01,429,1,1,0,1,1,51,63
49640,2609011,0,1,0,0,5364.2,1,1965-09-01,283,1,1,0,1,1,23,49
104093,2609011,0,1,0,0,5364.2,1,1991-09-01,263,1,1,0,1,1,15,43
104104,2609011,0,1,0,0,5364.2,1,1961-09-01,663,1,1,0,1,1,68,65
17474,2609082,1,0,0,0,5366.72,0,2011-09-01,99,1,1,0,0,0,11,62
26351,2609082,1,0,0,0,5366.72,1,1999-09-01,157,0,1,1,1,0,18,49
55427,2609052,1,0,0,0,5081.28,1,1999-09-01,68,0,0,0,0,0,11,47
55430,2609052,1,0,0,0,5081.28,1,1948-09-01,97,1,0,0,0,0,12,55
89562,2609052,1,0,0,0,5081.28,1,1999-03-15,106,0,0,1,0,0,16,56
89563,2609052,1,0,0,0,5081.28,1,2004-09-01,146,1,0,0,0,1,13,52
89594,2609052,1,0,0,0,5081.28,1,1999-09-01,186,1,0,0,0,1,19,56
20749,2610022,1,0,0,0,4341.3,0,1918-03-28,116,0,1,1,0,0,10,62
70046,2610022,1,0,0,0,4341.3,1,1900-09-01,253,0,1,1,0,1,18,56
70966,2610022,1,0,0,0,4341.3,0,1919-10-15,71,1,1,0,0,0,12,65
92489,2610042,1,0,0,0,4963.38,1,1961-09-01,212,0,1,0,0,1,26,57
3179,2610011,0,1,0,0,4609.28,0,1917-08-31,459,0,1,1,0,1,72,56
3243,2610011,0,1,0,0,4609.28,1,1934-08-31,201,0,1,1,1,1,10,72
3595,2610011,0,1,0,0,4609.28,0,1958-08-31,547,0,1,1,0,0,43,54
3601,2610011,0,1,0,0,4609.28,1,1996-09-01,419,0,1,1,1,1,50,55
3603,2610011,0,1,0,0,4609.28,1,1995-12-31,323,1,1,1,1,1,29,54
31864,2610011,0,1,0,0,4609.28,0,1967-09-01,90,0,0,0,0,0,11,66
40606,2610011,0,1,0,0,4609.28,1,1974-09-01,155,0,1,1,0,1,14,64
74527,2610011,0,1,0,0,4609.28,0,1988-09-01,393,0,1,1,1,0,33,58
