ID,Rural county,Urban county,Revenue per person,Website,Start date,Students,Sport venues,German or French,Logopedist,Psychologist,Pedagogue,Participants in Polish,Avg. score in Polish,Prctl in Polish
1118,1,0,0.10520650617052829,0,0.1689497716894977,0.09363295880149813,1,1,1,0,0,0.0,50,12.352309344790548
1119,1,0,0.10520650617052829,0,0.1689497716894977,0.1679151061173533,1,1,0,0,1,0.029288702928870293,44,3.0688967316249807
1120,1,0,0.10520650617052829,0,0.1689497716894977,0.19975031210986266,0,1,0,0,0,0.029288702928870293,50,12.352309344790548
1121,1,0,0.0729006984579222,1,0.04794520547945205,0.05056179775280899,1,1,1,0,0,0.008368200836820083,57,37.70139634801289
1122,1,0,0.0729006984579222,1,0.04794520547945205,0.17103620474406991,1,1,1,1,1,0.0794979079497908,54,25.118919748350464
1123,1,0,0.09190473061472082,1,0.04794520547945205,0.17915106117353308,0,1,1,0,1,0.0794979079497908,54,25.118919748350464
1124,1,0,0.09190473061472082,1,0.0502283105022831,0.05867665418227216,0,1,0,0,0,0.008368200836820083,73,96.88506981740065
1125,1,0,0.09190473061472082,1,0.04794520547945205,0.052434456928838954,0,1,1,0,1,0.0041841004184100415,59,48.319779039435325
1126,1,0,0.13827892631687388,1,0.04794520547945205,0.10549313358302122,1,1,1,0,1,0.0041841004184100415,52,17.477366886604266
1127,1,0,0.13827892631687388,1,0.04794520547945205,0.1797752808988764,0,1,1,0,1,0.07531380753138076,55,29.016418597514193
1128,1,0,0.13421589066804523,1,0.1689497716894977,0.17166042446941324,1,1,1,0,1,0.04184100418410042,67,85.1465398189351
1129,1,0,0.13421589066804523,1,0.2054794520547945,0.09488139825218476,1,1,0,1,1,0.0,55,29.016418597514193
1130,1,0,0.13421589066804523,1,0.17123287671232876,0.10736579275905118,1,1,1,0,1,0.008368200836820083,53,21.052631578947366
1131,1,0,0.11962373401071953,1,0.1643835616438356,0.06679151061173533,0,1,0,0,0,0.012552301255230125,36,0.4603345097437471
1132,1,0,0.11962373401071953,0,0.00684931506849315,0.07865168539325842,0,1,0,0,0,0.008368200836820083,60,53.5369034831978
1133,1,0,0.09828384273541803,1,0.04794520547945205,0.19912609238451934,0,1,1,1,1,0.058577405857740586,48,7.9484425349087005
1134,1,0,0.09828384273541803,1,0.07990867579908675,0.10923845193508115,1,1,1,0,1,0.0502092050209205,52,17.477366886604266
1135,0,1,0.09017032010581513,1,0.04794520547945205,0.4850187265917603,1,1,1,1,1,0.28870292887029286,62,64.10925272364585
1136,0,1,0.09017032010581513,1,0.04794520547945205,0.4207240948813982,0,1,1,1,1,0.4351464435146444,54,25.118919748350464
1137,0,1,0.09017032010581513,1,0.04794520547945205,0.43196004993757803,1,1,0,1,1,0.4393305439330544,58,42.73438698787786
1138,0,1,0.09017032010581513,1,0.04794520547945205,0.5580524344569289,1,1,1,1,1,0.23430962343096234,58,42.73438698787786
1139,0,1,0.09017032010581513,1,0.045662100456621,0.15980024968789014,0,1,0,1,0,0.06276150627615062,67,85.1465398189351
1140,1,0,0.22480042321227817,1,0.04794520547945205,0.06679151061173533,0,1,1,0,1,0.008368200836820083,62,64.10925272364585
1141,1,0,0.22480042321227817,1,0.04794520547945205,0.10549313358302122,1,1,1,0,1,0.05439330543933055,45,3.882154365505601
1142,1,0,0.22480042321227817,1,0.04794520547945205,0.10923845193508115,1,1,0,0,0,0.04184100418410042,53,21.052631578947366
1143,1,0,0.22480042321227817,1,0.04794520547945205,0.11423220973782772,1,1,1,0,1,0.0,68,88.32284793616695
1144,1,0,0.22480042321227817,1,0.04794520547945205,0.27340823970037453,1,0,1,0,1,0.15481171548117154,58,42.73438698787786
1145,1,0,0.22480042321227817,1,0.04794520547945205,0.14731585518102372,1,1,0,0,1,0.02092050209205021,55,29.016418597514193
1146,1,0,0.22480042321227817,1,0.02054794520547945,0.09113607990012484,1,1,1,1,0,0.02092050209205021,58,42.73438698787786
1147,1,0,0.22480042321227817,1,0.04794520547945205,0.16354556803995007,0,1,1,0,1,0.07531380753138076,46,5.063679607181219
1148,1,0,0.22480042321227817,1,0.04794520547945205,0.08551810237203496,1,0,1,0,1,0.012552301255230125,57,37.70139634801289
1149,1,0,0.08525588831609725,0,0.17123287671232876,0.1523096129837703,0,1,1,0,1,0.03765690376569038,44,3.0688967316249807
1150,0,1,0.061964706747475784,1,0.04337899543378995,0.4207240948813982,1,1,1,1,1,0.26778242677824265,49,10.050636796071812
1151,0,1,0.061964706747475784,1,0.0228310502283105,0.30586766541822724,0,0,1,1,1,0.11715481171548117,61,58.984195181832135
1152,1,0,0.08603395084486509,1,0.08447488584474885,0.09176029962546817,0,1,0,1,1,0.0041841004184100415,49,10.050636796071812
1153,1,0,0.08603395084486509,1,0.08447488584474885,0.17478152309612985,0,1,0,0,1,0.07531380753138076,53,21.052631578947366
1154,1,0,0.08603395084486509,1,0.08447488584474885,0.11797752808988764,1,1,1,0,0,0.04184100418410042,47,6.41399416909621
1155,1,0,0.08603395084486509,1,0.08447488584474885,0.24656679151061173,0,1,1,0,1,0.08368200836820083,50,12.352309344790548
1156,1,0,0.049306972842967825,1,0.04794520547945205,0.16042446941323346,0,1,0,0,1,0.08368200836820083,50,12.352309344790548
1157,1,0,0.09478409690917422,1,0.2009132420091324,0.11235955056179775,1,1,1,1,1,0.02510460251046025,56,33.15942918520792
1158,1,0,0.09478409690917422,1,0.0730593607305936,0.24406991260923847,1,1,1,1,1,0.21338912133891214,59,48.319779039435325
1159,1,0,0.07029847712731375,1,0.1689497716894977,0.12734082397003746,0,1,1,1,1,0.07531380753138076,58,42.73438698787786
1160,1,0,0.11469321529522931,1,0.04794520547945205,0.1198501872659176,1,1,1,1,1,0.0,49,10.050636796071812
1161,1,0,0.11469321529522931,0,0.04794520547945205,0.18601747815230962,0,1,0,1,1,0.05439330543933055,53,21.052631578947366
1162,1,0,0.11469321529522931,1,0.04794520547945205,0.1229712858926342,0,1,0,0,1,0.04602510460251046,53,21.052631578947366
1163,1,0,0.15645045558323525,1,0.05251141552511415,0.15355805243445692,1,1,1,1,1,0.03765690376569038,58,42.73438698787786
1164,1,0,0.15645045558323525,1,0.05251141552511415,0.49812734082397003,0,1,1,1,1,0.37656903765690375,62,64.10925272364585
1165,1,0,0.15645045558323525,1,0.05251141552511415,0.1373283395755306,0,1,1,1,0,0.02510460251046025,59,48.319779039435325
1166,1,0,0.15645045558323525,1,0.0045662100456621,0.8614232209737828,1,1,1,1,1,0.3514644351464435,62,64.10925272364585
1167,0,1,0.08986926680149783,1,0.04794520547945205,0.5049937578027466,1,1,1,1,1,0.24267782426778242,59,48.319779039435325
1168,0,1,0.08986926680149783,1,0.04794520547945205,0.7409488139825219,1,1,1,1,1,0.19665271966527198,57,37.70139634801289
1169,0,1,0.08986926680149783,1,0.04794520547945205,0.8795255930087391,1,1,1,1,1,0.602510460251046,61,58.984195181832135
1170,0,1,0.08986926680149783,1,0.00684931506849315,0.5767790262172284,0,1,1,1,1,0.1506276150627615,65,78.21083320546263
1171,1,0,0.10083393580543047,1,0.04794520547945205,0.12609238451935081,1,1,1,0,1,0.02092050209205021,61,58.984195181832135
1172,1,0,0.10083393580543047,1,0.04794520547945205,0.36891385767790263,1,1,1,1,1,0.23430962343096234,54,25.118919748350464
1173,1,0,0.10083393580543047,1,0.04794520547945205,0.317103620474407,0,1,1,1,1,0.08368200836820083,65,78.21083320546263
1174,1,0,0.10083393580543047,1,0.04794520547945205,0.6067415730337079,1,1,1,1,1,0.29707112970711297,67,85.1465398189351
1175,1,0,0.10083393580543047,1,0.0365296803652968,0.5355805243445693,1,1,1,1,1,0.2719665271966527,61,58.984195181832135
1176,1,0,0.10083393580543047,1,0.00684931506849315,0.10424469413233459,1,1,1,1,1,0.03347280334728033,63,69.38775510204081
1177,1,0,0.07829419508657706,1,0.03424657534246575,0.06991260923845194,0,1,0,0,0,0.0041841004184100415,52,17.477366886604266
1178,1,0,0.07829419508657706,1,0.02968036529680365,0.2571785268414482,0,1,1,1,1,0.06276150627615062,50,12.352309344790548
1179,1,0,0.08271784140220616,1,0.1278538812785388,0.6123595505617978,1,1,1,1,1,0.32217573221757323,58,42.73438698787786
1180,1,0,0.0901018378302874,1,0.17123287671232876,0.19787765293383272,1,1,0,1,1,0.0502092050209205,50,12.352309344790548
1181,1,0,0.09331334180307943,1,0.17123287671232876,0.10923845193508115,0,1,1,1,1,0.029288702928870293,56,33.15942918520792
1182,1,0,0.09331334180307943,1,0.17123287671232876,0.1373283395755306,1,1,1,1,1,0.016736401673640166,65,78.21083320546263
1183,1,0,0.09331334180307943,1,0.17123287671232876,0.24282147315855182,1,1,1,1,1,0.12133891213389121,54,25.118919748350464
1184,1,0,0.09331334180307943,1,0.17123287671232876,0.14481897627965043,1,1,1,1,1,0.06276150627615062,46,5.063679607181219
1185,1,0,0.09331334180307943,1,0.17123287671232876,0.09300873907615481,1,1,1,0,0,0.012552301255230125,48,7.9484425349087005
1186,1,0,0.11051942402524317,1,0.273972602739726,0.09925093632958802,1,1,0,0,1,0.016736401673640166,64,74.06782261776891
1187,1,0,0.11051942402524317,1,0.17123287671232876,0.16541822721598,1,1,1,1,1,0.08368200836820083,54,25.118919748350464
1188,1,0,0.11051942402524317,1,0.17579908675799086,0.14107365792759052,0,1,1,1,1,0.03765690376569038,51,14.976216050329908
1189,1,0,0.11051942402524317,1,0.4611872146118721,0.2009987515605493,0,1,1,1,1,0.09205020920502092,60,53.5369034831978
1190,1,0,0.11853542330533143,1,0.04794520547945205,0.41697877652933835,1,1,0,0,1,0.1589958158995816,50,12.352309344790548
1191,1,0,0.11853542330533143,1,0.04794520547945205,0.1735330836454432,1,1,0,0,1,0.03765690376569038,52,17.477366886604266
1192,1,0,0.11853542330533143,1,0.04794520547945205,0.14481897627965043,1,1,1,0,1,0.04602510460251046,52,17.477366886604266
1193,1,0,0.13938359603508535,1,0.1506849315068493,0.2808988764044944,1,1,1,1,1,0.08786610878661087,59,48.319779039435325
1194,1,0,0.13938359603508535,1,0.17123287671232876,0.1647940074906367,1,1,0,1,1,0.008368200836820083,40,1.0894583397268682
1195,1,0,0.13938359603508535,1,0.1643835616438356,0.12734082397003746,1,1,1,1,1,0.008368200836820083,59,48.319779039435325
1196,1,0,0.13938359603508535,1,0.14840182648401826,0.05742821473158552,0,1,0,0,0,0.0041841004184100415,60,53.5369034831978
1197,1,0,0.13938359603508535,1,0.1689497716894977,0.1317103620474407,1,1,1,0,0,0.02092050209205021,54,25.118919748350464
1198,1,0,0.13938359603508535,1,0.17123287671232876,0.5043695380774033,1,1,1,1,1,0.20920502092050208,53,21.052631578947366
1199,1,0,0.13938359603508535,1,0.16666666666666666,0.12921348314606743,1,0,1,0,1,0.012552301255230125,56,33.15942918520792
1200,1,0,0.13938359603508535,1,0.17123287671232876,0.0986267166042447,1,1,1,0,0,0.0,44,3.0688967316249807
1201,1,0,0.13938359603508535,1,0.00684931506849315,0.4438202247191011,1,1,1,1,1,0.15481171548117154,54,25.118919748350464
1202,1,0,0.10186484487313868,1,0.1689497716894977,0.08364544319600499,1,1,1,0,1,0.0041841004184100415,53,21.052631578947366
1203,1,0,0.10186484487313868,1,0.04794520547945205,0.2222222222222222,1,1,0,0,1,0.08786610878661087,55,29.016418597514193
1204,1,0,0.10186484487313868,1,0.1004566210045662,0.33395755305867664,0,1,0,0,0,0.11297071129707113,62,64.10925272364585
1205,1,0,0.10186484487313868,1,0.09817351598173515,0.24157303370786518,1,1,1,1,1,0.09623430962343096,46,5.063679607181219
1206,1,0,0.15082370124077898,0,0.22602739726027396,0.4263420724094881,0,1,0,0,0,0.22594142259414227,56,33.15942918520792
1207,1,0,0.15082370124077898,1,0.22602739726027396,0.1766541822721598,0,1,0,0,1,0.18410041841004185,63,69.38775510204081
1208,1,0,0.15082370124077898,0,0.2328767123287671,0.16666666666666666,0,0,1,0,1,0.12552301255230125,54,25.118919748350464
1209,1,0,0.15082370124077898,0,0.21689497716894976,0.18601747815230962,0,1,1,0,0,0.08786610878661087,51,14.976216050329908
1210,1,0,0.15082370124077898,1,0.273972602739726,0.1616729088639201,0,1,1,0,0,0.05439330543933055,47,6.41399416909621
1211,1,0,0.10150372898020665,1,0.1461187214611872,0.04556803995006242,1,1,0,0,1,0.0041841004184100415,66,81.84747583243825
1212,1,0,0.10150372898020665,1,0.17123287671232876,0.10549313358302122,0,1,0,0,1,0.03347280334728033,55,29.016418597514193
1213,1,0,0.10150372898020665,0,0.1598173515981735,0.1679151061173533,1,1,0,0,1,0.0794979079497908,57,37.70139634801289
1214,1,0,0.11627865591146468,1,0.1141552511415525,0.08614232209737828,1,1,0,0,0,0.02510460251046025,62,64.10925272364585
1215,1,0,0.11627865591146468,0,0.05707762557077625,0.24344569288389514,0,0,0,0,0,0.11715481171548117,54,25.118919748350464
1216,1,0,0.09741070390488298,0,0.04794520547945205,0.14856429463171036,0,1,0,0,1,0.09623430962343096,61,58.984195181832135
1217,1,0,0.09741070390488298,0,0.04794520547945205,0.1491885143570537,1,1,1,0,1,0.058577405857740586,56,33.15942918520792
1218,0,1,0.098501225679469,1,0.17123287671232876,0.315230961298377,0,1,0,0,1,0.16736401673640167,64,74.06782261776891
1219,0,1,0.098501225679469,1,0.136986301369863,0.24531835205992508,0,1,1,0,1,0.13389121338912133,57,37.70139634801289
1220,0,1,0.098501225679469,1,0.07990867579908675,0.5268414481897628,1,1,1,1,1,0.32217573221757323,59,48.319779039435325
1221,0,1,0.098501225679469,1,0.13013698630136986,0.3146067415730337,1,1,0,0,1,0.14644351464435146,62,64.10925272364585
1222,0,1,0.098501225679469,1,0.17123287671232876,0.24469413233458176,0,1,1,0,1,0.09623430962343096,60,53.5369034831978
1223,1,0,0.08798167447299855,0,0.1232876712328767,0.07990012484394507,0,1,1,0,0,0.03765690376569038,55,29.016418597514193
1224,1,0,0.08798167447299855,0,0.2876712328767123,0.09675405742821473,1,1,0,0,0,0.016736401673640166,56,33.15942918520792
1225,1,0,0.08798167447299855,0,0.24885844748858446,0.13920099875156056,0,1,0,0,1,0.06276150627615062,54,25.118919748350464
1226,1,0,0.08798167447299855,1,0.0593607305936073,0.09550561797752809,1,1,0,0,1,0.008368200836820083,69,90.68589841951818
1227,1,0,0.08798167447299855,0,0.04794520547945205,0.062421972534332085,0,1,0,0,1,0.016736401673640166,62,64.10925272364585
1228,1,0,0.08798167447299855,1,0.0684931506849315,0.1491885143570537,0,1,0,0,1,0.058577405857740586,57,37.70139634801289
1229,1,0,0.08798167447299855,1,0.1232876712328767,0.20037453183520598,0,1,0,0,1,0.07531380753138076,60,53.5369034831978
1230,1,0,0.12366790567391056,1,0.3881278538812785,0.16666666666666666,0,1,0,0,0,0.19665271966527198,53,21.052631578947366
1231,1,0,0.12145391935679616,0,0.04794520547945205,0.23220973782771537,0,1,1,0,0,0.11715481171548117,61,58.984195181832135
1232,1,0,0.10600720957625376,0,0.04794520547945205,0.1285892634207241,0,1,0,0,0,0.08368200836820083,53,21.052631578947366
1233,1,0,0.10600720957625376,1,0.04794520547945205,0.27340823970037453,0,1,0,0,1,0.07112970711297072,59,48.319779039435325
1234,1,0,0.10600720957625376,1,0.04794520547945205,0.2034956304619226,1,0,0,0,0,0.09623430962343096,53,21.052631578947366
1235,1,0,0.07828274879630842,0,0.04794520547945205,0.060549313358302125,0,1,0,0,1,0.0,46,5.063679607181219
1236,1,0,0.07828274879630842,1,0.04794520547945205,0.2883895131086142,0,1,1,1,1,0.1087866108786611,55,29.016418597514193
1237,1,0,0.07828274879630842,1,0.04794520547945205,0.1641697877652934,0,1,1,0,1,0.04184100418410042,59,48.319779039435325
1238,1,0,0.06830589621792277,1,0.04794520547945205,0.15730337078651685,0,0,1,1,0,0.09205020920502092,66,81.84747583243825
1239,1,0,0.06830589621792277,1,0.04794520547945205,0.07053682896379526,1,0,0,0,0,0.04184100418410042,53,21.052631578947366
1240,1,0,0.06830589621792277,1,0.04794520547945205,0.08177278401997504,1,0,1,0,1,0.012552301255230125,67,85.1465398189351
1241,0,1,0.0611571105908049,1,0.1689497716894977,0.40886392009987516,1,1,1,1,1,0.26359832635983266,58,42.73438698787786
1242,0,1,0.0611571105908049,1,0.17123287671232876,0.32147315855181025,1,1,1,1,1,0.28870292887029286,67,85.1465398189351
1243,0,1,0.0611571105908049,1,0.1187214611872146,0.48626716604244696,1,1,1,1,1,0.26359832635983266,68,88.32284793616695
1244,0,1,0.0611571105908049,1,0.13470319634703196,0.5124843945068664,1,1,1,1,1,0.5230125523012552,64,74.06782261776891
1245,0,1,0.0611571105908049,1,0.00684931506849315,0.4431960049937578,0,1,1,1,1,0.1506276150627615,55,29.016418597514193
1246,1,0,0.06998842020473066,1,0.04794520547945205,0.10549313358302122,1,1,0,0,1,0.03347280334728033,54,25.118919748350464
1247,1,0,0.06998842020473066,0,0.04794520547945205,0.11298377028714107,1,1,1,0,0,0.06276150627615062,58,42.73438698787786
1248,1,0,0.06998842020473066,0,0.04794520547945205,0.10112359550561797,1,1,1,0,1,0.0041841004184100415,60,53.5369034831978
1249,1,0,0.06998842020473066,1,0.04794520547945205,0.1373283395755306,0,1,0,0,1,0.02510460251046025,61,58.984195181832135
1250,1,0,0.06998842020473066,1,0.00684931506849315,0.08551810237203496,1,1,0,1,0,0.016736401673640166,63,69.38775510204081
1251,1,0,0.06998842020473066,1,0.00684931506849315,0.10237203495630462,0,1,0,1,1,0.0,65,78.21083320546263
1252,1,0,0.07258156221493965,1,0.07990867579908675,0.08239700374531835,1,1,1,0,1,0.0,62,64.10925272364585
1253,1,0,0.07258156221493965,1,0.10273972602739725,0.26529338327091134,1,0,1,0,1,0.16736401673640167,54,25.118919748350464
1254,1,0,0.07064632994221048,0,0.17123287671232876,0.22908863920099876,1,1,0,0,1,0.1589958158995816,64,74.06782261776891
1255,1,0,0.07064632994221048,1,0.17123287671232876,0.12921348314606743,1,1,0,0,1,0.008368200836820083,59,48.319779039435325
1256,1,0,0.12109408979642668,0,0.07990867579908675,0.12234706616729088,0,0,0,1,0,0.0041841004184100415,58,42.73438698787786
1257,1,0,0.12109408979642668,1,0.07990867579908675,0.08551810237203496,1,1,1,1,1,0.008368200836820083,59,48.319779039435325
1258,1,0,0.12109408979642668,1,0.05707762557077625,0.15293383270911362,0,1,0,1,1,0.04602510460251046,55,29.016418597514193
1259,0,1,0.0832927041803368,1,0.136986301369863,0.33770287141073657,1,1,0,0,0,0.1297071129707113,48,7.9484425349087005
1260,0,1,0.0832927041803368,0,0.17123287671232876,0.2983770287141074,0,1,1,1,1,0.20920502092050208,37,0.5984348626668713
1261,0,1,0.0832927041803368,1,0.00684931506849315,0.32459425717852686,1,1,0,1,1,0.5481171548117155,66,81.84747583243825
1262,0,1,0.0832927041803368,1,0.00684931506849315,0.14107365792759052,1,0,0,0,0,0.2928870292887029,57,37.70139634801289
1263,1,0,0.08906944910434413,1,0.1004566210045662,0.2540574282147316,1,1,1,1,1,0.1297071129707113,53,21.052631578947366
1264,1,0,0.08906944910434413,1,0.1461187214611872,0.08801498127340825,0,1,1,1,1,0.029288702928870293,49,10.050636796071812
1265,1,0,0.08906944910434413,1,0.07990867579908675,0.13420724094881398,0,1,1,1,1,0.02092050209205021,45,3.882154365505601
1266,1,0,0.08906944910434413,1,0.07990867579908675,0.11672908863920099,1,1,1,1,1,0.03347280334728033,59,48.319779039435325
1267,1,0,0.08906944910434413,1,0.07990867579908675,0.08614232209737828,1,1,1,1,0,0.02092050209205021,55,29.016418597514193
1268,1,0,0.09814472959452752,1,0.08447488584474885,0.17415730337078653,0,1,0,0,1,0.08368200836820083,63,69.38775510204081
1269,0,1,0.2971165657496191,1,0.06621004566210045,0.24531835205992508,1,1,1,1,1,0.10460251046025104,59,48.319779039435325
1270,1,0,0.08324450105602842,1,0.17123287671232876,0.11298377028714107,1,1,1,1,1,0.02092050209205021,51,14.976216050329908
1271,0,1,0.031365357152022065,1,0.07990867579908675,0.352059925093633,1,0,0,1,1,0.1589958158995816,58,42.73438698787786
1272,0,1,0.031365357152022065,1,0.07990867579908675,0.2777777777777778,0,0,1,1,1,0.17154811715481172,65,78.21083320546263
1273,0,1,0.031365357152022065,1,0.07990867579908675,0.27715355805243447,1,0,1,1,1,0.1506276150627615,57,37.70139634801289
1274,0,1,0.031365357152022065,1,0.04794520547945205,0.19975031210986266,0,1,1,1,1,0.016736401673640166,44,3.0688967316249807
1275,0,1,0.031365357152022065,0,0.0639269406392694,0.4257178526841448,0,0,1,0,0,0.24686192468619247,59,48.319779039435325
1276,0,1,0.031365357152022065,0,0.17123287671232876,0.29463171036204744,1,1,0,1,1,0.2510460251046025,56,33.15942918520792
1277,0,1,0.031365357152022065,1,0.17123287671232876,0.1317103620474407,0,0,0,1,1,0.04184100418410042,63,69.38775510204081
1278,0,1,0.031365357152022065,1,0.01598173515981735,0.13545568039950062,0,1,0,0,1,0.04602510460251046,61,58.984195181832135
1279,0,1,0.031365357152022065,1,0.00684931506849315,0.2303370786516854,1,1,1,0,1,0.13807531380753138,50,12.352309344790548
1280,1,0,0.07569133551843285,1,0.11643835616438356,0.06741573033707865,1,1,0,0,1,0.016736401673640166,60,53.5369034831978
1281,1,0,0.07569133551843285,0,0.16666666666666666,0.09051186017478152,0,1,1,1,1,0.04602510460251046,59,48.319779039435325
1282,1,0,0.09060201319447435,1,0.04794520547945205,0.28901373283395754,0,1,1,1,1,0.09205020920502092,46,5.063679607181219
1283,1,0,0.03370779600191495,1,0.0273972602739726,0.13108614232209737,0,1,1,1,1,0.04602510460251046,49,10.050636796071812
1284,1,0,0.06793590886065932,1,0.17123287671232876,0.09113607990012484,0,1,0,0,1,0.0,74,97.7136719349394
1285,1,0,0.06793590886065932,1,0.02968036529680365,0.12921348314606743,1,1,1,0,1,0.0502092050209205,55,29.016418597514193
1286,1,0,0.06793590886065932,1,0.17123287671232876,0.14481897627965043,0,1,0,0,1,0.0794979079497908,57,37.70139634801289
1287,1,0,0.06793590886065932,1,0.17123287671232876,0.14544319600499375,0,1,0,1,1,0.09623430962343096,64,74.06782261776891
1288,1,0,0.07782814688260137,1,0.1689497716894977,0.22534332084893882,0,1,0,1,1,0.058577405857740586,55,29.016418597514193
1289,0,1,0.21577395341683453,0,0.17123287671232876,0.1198501872659176,0,0,0,1,1,0.11297071129707113,63,69.38775510204081
1290,1,0,0.12438047080797102,1,0.08447488584474885,0.6223470661672909,0,0,0,1,1,0.2510460251046025,67,85.1465398189351
1291,1,0,0.12438047080797102,1,0.08447488584474885,0.34519350811485644,0,1,1,1,1,0.18410041841004185,59,48.319779039435325
1292,1,0,0.12438047080797102,1,0.08447488584474885,0.20162297128589263,0,1,1,1,1,0.09623430962343096,60,53.5369034831978
1293,1,0,0.11217437643380321,0,0.0639269406392694,0.15480649188514356,0,1,1,1,1,0.02510460251046025,49,10.050636796071812
1294,1,0,0.11217437643380321,0,0.0639269406392694,0.41198501872659177,1,1,0,1,1,0.25523012552301255,58,42.73438698787786
1295,1,0,0.11217437643380321,1,0.0639269406392694,0.1317103620474407,1,1,0,1,0,0.0,69,90.68589841951818
1296,0,1,0.12638321110491926,1,0.1643835616438356,0.634207240948814,1,1,1,1,1,0.41422594142259417,58,42.73438698787786
1297,1,0,0.10138418479300676,1,0.04794520547945205,0.10736579275905118,0,1,0,1,0,0.02510460251046025,59,48.319779039435325
1298,1,0,0.10138418479300676,1,0.04794520547945205,0.06928838951310862,1,1,1,1,1,0.008368200836820083,60,53.5369034831978
1299,1,0,0.10138418479300676,1,0.04794520547945205,0.0867665418227216,0,1,0,0,0,0.012552301255230125,62,64.10925272364585
1300,1,0,0.10138418479300676,1,0.04794520547945205,0.15355805243445692,0,1,1,1,1,0.04602510460251046,45,3.882154365505601
1301,1,0,0.10138418479300676,1,0.04794520547945205,0.28651685393258425,1,1,1,1,1,0.07112970711297072,51,14.976216050329908
1302,1,0,0.10138418479300676,1,0.04794520547945205,0.14544319600499375,0,1,1,0,1,0.04602510460251046,60,53.5369034831978
1303,1,0,0.10138418479300676,1,0.04794520547945205,0.08114856429463171,0,1,1,1,1,0.02510460251046025,48,7.9484425349087005
1304,1,0,0.10138418479300676,1,0.04794520547945205,0.3408239700374532,0,1,1,1,1,0.15481171548117154,55,29.016418597514193
1305,1,0,0.10138418479300676,1,0.10730593607305935,0.20287141073657927,1,1,0,1,1,0.058577405857740586,53,21.052631578947366
1306,1,0,0.10138418479300676,1,0.04794520547945205,0.17852684144818975,0,1,1,1,1,0.11715481171548117,47,6.41399416909621
1307,1,0,0.10138418479300676,1,0.04794520547945205,0.1373283395755306,1,1,1,1,1,0.058577405857740586,49,10.050636796071812
1308,1,0,0.07607635052299515,1,0.04794520547945205,0.17790262172284643,1,1,1,0,1,0.10460251046025104,50,12.352309344790548
1309,1,0,0.11905311936406493,0,0.0091324200913242,0.27902621722846443,0,1,0,0,0,0.2175732217573222,50,12.352309344790548
1310,1,0,0.09371158345427362,1,0.04794520547945205,0.09612983770287141,1,0,0,1,1,0.04184100418410042,38,0.797913150222495
1311,1,0,0.09371158345427362,1,0.04794520547945205,0.35268414481897625,1,1,1,1,1,0.16736401673640167,52,17.477366886604266
1312,1,0,0.06165098580639301,1,0.08447488584474885,0.06304619225967541,0,1,1,0,0,0.008368200836820083,48,7.9484425349087005
1313,1,0,0.06165098580639301,1,0.07990867579908675,0.07740324594257178,0,1,0,0,1,0.04602510460251046,56,33.15942918520792
1314,1,0,0.06086339508880209,1,0.04794520547945205,0.1585518102372035,1,1,1,0,1,0.03347280334728033,55,29.016418597514193
1315,0,1,0.12277348183911649,1,0.06621004566210045,0.25280898876404495,0,1,1,0,1,0.12133891213389121,51,14.976216050329908
1316,1,0,0.05855531203027033,1,0.06164383561643835,0.15917602996254682,1,1,1,0,1,0.15481171548117154,55,29.016418597514193
1317,1,0,0.07583078125433713,1,0.17123287671232876,0.21910112359550563,1,1,1,1,1,0.11715481171548117,42,1.7032376860518643
1318,0,1,0.05642910422589715,1,0.06621004566210045,0.6598002496878901,1,1,1,1,1,0.5523012552301255,56,33.15942918520792
1319,0,1,0.05642910422589715,1,0.12557077625570776,0.5455680399500624,1,1,1,1,1,0.28870292887029286,59,48.319779039435325
1320,0,1,0.05642910422589715,1,0.17123287671232876,0.250936329588015,0,1,1,1,1,0.12133891213389121,44,3.0688967316249807
1321,0,1,0.05642910422589715,0,0.13926940639269406,0.5667915106117354,1,1,1,1,1,0.3138075313807531,61,58.984195181832135
1322,0,1,0.05642910422589715,0,0.04794520547945205,0.2777777777777778,0,1,1,1,1,0.17154811715481172,55,29.016418597514193
1323,0,1,0.05642910422589715,1,0.00684931506849315,0.45942571785268416,1,1,1,1,1,0.2301255230125523,49,10.050636796071812
1324,1,0,0.08382651048806809,0,0.0547945205479452,0.21910112359550563,0,0,0,1,1,0.12133891213389121,50,12.352309344790548
1325,1,0,0.08382651048806809,1,0.0547945205479452,0.14294631710362046,1,1,1,1,1,0.09205020920502092,53,21.052631578947366
1326,1,0,0.08382651048806809,1,0.04337899543378995,0.12109862671660425,0,1,0,1,1,0.20502092050209206,41,1.3503145619149914
1327,1,0,0.08382651048806809,1,0.0547945205479452,0.27652933832709115,1,1,0,0,0,0.17154811715481172,56,33.15942918520792
1328,1,0,0.09619281838030373,1,0.0365296803652968,0.1317103620474407,0,1,1,0,1,0.02510460251046025,52,17.477366886604266
1329,1,0,0.09619281838030373,1,0.04794520547945205,0.20973782771535582,0,1,0,0,1,0.11715481171548117,57,37.70139634801289
1330,1,0,0.09619281838030373,1,0.04794520547945205,0.32147315855181025,1,1,1,1,1,0.12133891213389121,50,12.352309344790548
1331,1,0,0.09619281838030373,1,0.0365296803652968,0.13108614232209737,1,1,0,0,1,0.03765690376569038,59,48.319779039435325
